Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2015,Tax Consultant,"litigation support, income tax, transfer pricing, tax planning, gst",20.44,673,"tax planning, litigation support, income tax, gst, transfer pricing",5,Mid
2017,Risk Analyst,"risk reporting, basel norms, credit risk",21.7,603,"risk reporting, basel norms, credit risk",3,Mid
2015,Investment Banker,"due diligence, pitch books, valuation",18.6,276,"pitch books, valuation, due diligence",3,Mid
2024,Investment Banker,"m and a, pitch books, valuation, excel advanced",21.33,1082,"pitch books, valuation, m and a",3,Fresher
2018,Financial Analyst,"excel, variance analysis, forecasting",7.22,258,"excel, forecasting, dashboards",3,Mid
2023,Portfolio Manager,"asset allocation, fixed income, performance attribution, bloomberg, equity research",13.63,730,"equity research, asset allocation, performance attribution",3,Fresher
2022,Investment Banker,"m and a, excel advanced, due diligence, valuation",8.92,742,"valuation, excel advanced, due diligence, m and a, pitch books",5,Mid
2022,Chartered Accountant,"tax compliance, financial statements, internal audit, ind as, auditing",4.54,792,"ind as, internal audit, auditing, tax compliance, financial statements",5,Fresher
2020,Portfolio Manager,"fixed income, asset allocation, equity research, bloomberg, performance attribution",15.27,370,"asset allocation, equity research, fixed income, bloomberg, performance attribution",5,Fresher
2023,Chartered Accountant,"tax compliance, financial statements, auditing, internal audit",19.43,535,"tax compliance, auditing, financial statements",3,Senior
2016,Chartered Accountant,"internal audit, financial statements, auditing, ind as",13.1,905,"financial statements, auditing",2,Fresher
2022,Chartered Accountant,"internal audit, tax compliance, auditing, financial statements",4.17,804,"internal audit, auditing, tax compliance, financial statements, ind as",5,Fresher
2017,Financial Controller,"management accounting, budgeting, consolidation",7.47,917,"budgeting, management accounting, consolidation",3,Fresher
2025,Tax Consultant,"income tax, litigation support, transfer pricing, gst",5.74,738,"litigation support, gst, transfer pricing, income tax",4,Mid
2019,Financial Controller,"management accounting, consolidation, budgeting",3.63,916,"management accounting, consolidation, budgeting, erp finance",4,Fresher
2018,Chartered Accountant,"internal audit, tax compliance, financial statements",5.58,708,"tax compliance, internal audit, financial statements",3,Mid
2021,Portfolio Manager,"fixed income, equity research, asset allocation",20.31,391,"equity research, asset allocation, fixed income, performance attribution",4,Senior
2020,Risk Analyst,"credit risk, basel norms, var, risk reporting, stress testing",7.71,988,"stress testing, risk reporting, credit risk, var",4,Senior
2017,Portfolio Manager,"equity research, performance attribution, bloomberg",15.69,705,"bloomberg, equity research, performance attribution",3,Fresher
2025,Financial Controller,"management accounting, erp finance, internal controls, budgeting, consolidation",7.37,963,"erp finance, internal controls, budgeting, consolidation",4,Mid
2021,Chartered Accountant,"ind as, auditing, tax compliance, internal audit, financial statements",17.68,427,"tax compliance, internal audit, auditing, ind as",4,Senior
2020,Portfolio Manager,"performance attribution, bloomberg, equity research, fixed income, asset allocation",17.3,1162,"asset allocation, performance attribution",2,Mid
2016,Credit Analyst,"financial ratios, credit memo, covenants, cash flow analysis",15.45,532,"covenants, financial ratios, cash flow analysis, credit memo, industry research",5,Mid
2023,Portfolio Manager,"bloomberg, equity research, fixed income",11.03,789,"equity research, fixed income",2,Fresher
2015,Chartered Accountant,"internal audit, ind as, financial statements",9.8,757,"internal audit, ind as, financial statements",3,Mid
2025,Investment Banker,"m and a, pitch books, valuation",16.35,605,"valuation, m and a",2,Senior
2017,Financial Controller,"management accounting, internal controls, consolidation",7.33,502,"consolidation, management accounting, internal controls",3,Mid
2022,Chartered Accountant,"auditing, ind as, internal audit, financial statements, tax compliance",6.86,836,"internal audit, financial statements",2,Fresher
2017,Financial Analyst,"forecasting, excel, variance analysis, financial modeling, dashboards",8.28,764,"excel, financial modeling, variance analysis, forecasting",4,Fresher
2020,Portfolio Manager,"fixed income, performance attribution, asset allocation",14.43,524,"performance attribution, fixed income, asset allocation",3,Fresher
2022,Chartered Accountant,"ind as, internal audit, financial statements",11.11,259,"internal audit, ind as, financial statements, tax compliance",4,Mid
2022,Financial Analyst,"excel, forecasting, dashboards, financial modeling",11.32,545,"excel, dashboards, financial modeling",3,Mid
2015,Credit Analyst,"cash flow analysis, covenants, industry research",14.78,804,"industry research, cash flow analysis, covenants, financial ratios",4,Mid
2023,Investment Banker,"due diligence, excel advanced, m and a, pitch books, valuation",21.63,769,"due diligence, excel advanced, valuation",3,Senior
2019,Credit Analyst,"covenants, financial ratios, credit memo, cash flow analysis",10.54,509,"credit memo, covenants, financial ratios, cash flow analysis",4,Mid
2020,Portfolio Manager,"equity research, performance attribution, fixed income, asset allocation",6.59,698,"performance attribution, equity research, fixed income",3,Mid
2017,Credit Analyst,"cash flow analysis, covenants, credit memo, industry research, financial ratios",14.68,744,"cash flow analysis, credit memo, covenants, financial ratios",4,Senior
2025,Chartered Accountant,"tax compliance, ind as, financial statements, internal audit, auditing",13.56,568,"internal audit, ind as, tax compliance, financial statements",4,Senior
2019,Chartered Accountant,"financial statements, tax compliance, internal audit, ind as, auditing",8.99,646,"ind as, internal audit, auditing",3,Fresher
2021,Chartered Accountant,"financial statements, auditing, tax compliance",7.87,628,"auditing, tax compliance",2,Mid
2019,Portfolio Manager,"performance attribution, equity research, asset allocation, fixed income, bloomberg",21.73,615,"bloomberg, asset allocation, equity research, fixed income, performance attribution",5,Senior
2021,Credit Analyst,"credit memo, cash flow analysis, covenants",14.24,597,"cash flow analysis, credit memo, financial ratios",3,Fresher
2023,Risk Analyst,"credit risk, basel norms, risk reporting, var",4.31,593,"credit risk, risk reporting, basel norms, var",4,Mid
2021,Risk Analyst,"stress testing, basel norms, var, risk reporting, credit risk",10.81,451,"var, risk reporting, credit risk, basel norms",4,Mid
2020,Credit Analyst,"cash flow analysis, credit memo, industry research",8.86,659,"credit memo, industry research, cash flow analysis",3,Senior
2016,Credit Analyst,"financial ratios, credit memo, cash flow analysis",20.46,501,"credit memo, cash flow analysis, financial ratios, industry research",4,Mid
2016,Risk Analyst,"stress testing, credit risk, var, risk reporting",4.66,559,"risk reporting, stress testing, credit risk, var",4,Fresher
2015,Risk Analyst,"var, credit risk, risk reporting, basel norms",12.11,718,"credit risk, risk reporting, var, basel norms, stress testing",5,Senior
2025,Chartered Accountant,"financial statements, internal audit, auditing, ind as, tax compliance",8.58,596,"tax compliance, internal audit, financial statements",3,Fresher
2015,Portfolio Manager,"equity research, bloomberg, asset allocation, performance attribution, fixed income",21.46,706,"fixed income, asset allocation, bloomberg, performance attribution, equity research",5,Mid
2018,Chartered Accountant,"ind as, tax compliance, financial statements",5.55,754,"ind as, financial statements, tax compliance",3,Mid
2019,Investment Banker,"due diligence, valuation, excel advanced",4.24,468,"due diligence, valuation, excel advanced",3,Fresher
2021,Risk Analyst,"credit risk, basel norms, var, stress testing",16.71,591,"var, stress testing",2,Mid
2015,Risk Analyst,"risk reporting, credit risk, stress testing, var, basel norms",10.5,539,"stress testing, basel norms, risk reporting, var",4,Mid
2018,Risk Analyst,"credit risk, basel norms, stress testing, var",19.39,976,"basel norms, var",2,Senior
2017,Portfolio Manager,"performance attribution, fixed income, bloomberg, equity research",17.37,721,"performance attribution, bloomberg, fixed income, equity research",4,Senior
2022,Financial Controller,"management accounting, internal controls, consolidation",19.86,727,"internal controls, consolidation, management accounting, erp finance",4,Mid
2017,Chartered Accountant,"ind as, internal audit, auditing, tax compliance, financial statements",14.65,791,"financial statements, ind as, auditing, tax compliance, internal audit",5,Mid
2024,Credit Analyst,"industry research, financial ratios, credit memo, covenants, cash flow analysis",16.38,678,"financial ratios, covenants",2,Fresher
2018,Investment Banker,"valuation, pitch books, excel advanced",13.73,704,"excel advanced, pitch books",2,Senior
2017,Portfolio Manager,"fixed income, bloomberg, asset allocation, equity research",5.15,364,"fixed income, equity research, bloomberg, asset allocation",4,Fresher
2021,Risk Analyst,"stress testing, credit risk, var, basel norms, risk reporting",13.79,796,"stress testing, credit risk, var, basel norms",4,Mid
2021,Chartered Accountant,"financial statements, ind as, auditing",21.11,710,"ind as, auditing, financial statements, internal audit",4,Senior
2023,Portfolio Manager,"equity research, fixed income, performance attribution, bloomberg, asset allocation",9.86,855,"equity research, performance attribution, fixed income, asset allocation, bloomberg",5,Fresher
2021,Tax Consultant,"litigation support, tax planning, gst",13.23,852,"gst, tax planning, litigation support",3,Senior
2024,Credit Analyst,"credit memo, cash flow analysis, financial ratios, industry research",19.48,402,"cash flow analysis, financial ratios, credit memo, industry research",4,Senior
2020,Risk Analyst,"stress testing, credit risk, risk reporting, basel norms",20.55,337,"basel norms, stress testing, risk reporting, credit risk",4,Mid
2022,Financial Analyst,"dashboards, excel, variance analysis, forecasting, financial modeling",15.87,619,"dashboards, excel, variance analysis",3,Mid
2024,Portfolio Manager,"performance attribution, asset allocation, equity research, bloomberg, fixed income",8.98,766,"fixed income, asset allocation, performance attribution",3,Senior
2022,Risk Analyst,"var, stress testing, risk reporting",16.47,596,"stress testing, var, risk reporting",3,Fresher
2022,Investment Banker,"valuation, due diligence, pitch books, m and a, excel advanced",13.97,828,"valuation, pitch books, excel advanced, due diligence",4,Senior
2022,Credit Analyst,"credit memo, covenants, industry research",5.54,472,"credit memo, industry research",2,Fresher
2022,Chartered Accountant,"auditing, tax compliance, financial statements, internal audit, ind as",7.95,475,"auditing, tax compliance, internal audit, financial statements",4,Fresher
2021,Chartered Accountant,"ind as, tax compliance, auditing, internal audit",13.89,410,"tax compliance, ind as, auditing",3,Fresher
2021,Portfolio Manager,"equity research, bloomberg, fixed income",13.87,580,"bloomberg, fixed income, equity research",3,Senior
2023,Financial Analyst,"variance analysis, forecasting, dashboards, excel",9.19,449,"excel, forecasting, variance analysis, dashboards",4,Fresher
2019,Risk Analyst,"stress testing, risk reporting, credit risk",19.24,573,"stress testing, risk reporting, credit risk",3,Mid
2024,Investment Banker,"excel advanced, pitch books, m and a, due diligence, valuation",5.11,601,"due diligence, pitch books, excel advanced",3,Mid
2019,Portfolio Manager,"equity research, fixed income, asset allocation, bloomberg, performance attribution",16.15,724,"asset allocation, fixed income, performance attribution",3,Senior
2021,Financial Analyst,"dashboards, variance analysis, financial modeling, excel, forecasting",21.55,591,"excel, variance analysis, financial modeling, forecasting, dashboards",5,Fresher
2019,Financial Analyst,"variance analysis, financial modeling, dashboards",11.57,609,"dashboards, financial modeling",2,Fresher
2023,Chartered Accountant,"financial statements, tax compliance, ind as, auditing, internal audit",16.67,625,"ind as, financial statements, tax compliance, internal audit, auditing",5,Senior
2024,Financial Analyst,"variance analysis, financial modeling, forecasting, dashboards, excel",5.96,649,"variance analysis, forecasting, dashboards",3,Fresher
2025,Risk Analyst,"stress testing, basel norms, credit risk, var, risk reporting",9.82,594,"risk reporting, basel norms, var, credit risk, stress testing",5,Senior
2019,Credit Analyst,"financial ratios, covenants, industry research, cash flow analysis, credit memo",7.94,921,"covenants, credit memo",2,Mid
2015,Portfolio Manager,"bloomberg, fixed income, asset allocation, performance attribution",15.2,810,"asset allocation, bloomberg",2,Senior
2018,Financial Controller,"budgeting, internal controls, erp finance",21.24,557,"budgeting, erp finance, internal controls, management accounting",4,Senior
2022,Financial Analyst,"forecasting, dashboards, excel",16.93,442,"dashboards, forecasting",2,Fresher
2018,Financial Analyst,"dashboards, forecasting, variance analysis",20.57,882,"variance analysis, dashboards, forecasting",3,Fresher
2019,Chartered Accountant,"auditing, financial statements, ind as",17.71,715,"ind as, auditing, financial statements",3,Senior
2016,Credit Analyst,"cash flow analysis, industry research, financial ratios, covenants, credit memo",18.74,742,"cash flow analysis, covenants, credit memo",3,Fresher
2022,Chartered Accountant,"ind as, auditing, internal audit, financial statements",10.85,584,"internal audit, auditing, financial statements, ind as",4,Mid
2019,Financial Controller,"internal controls, consolidation, budgeting, erp finance, management accounting",20.43,637,"management accounting, budgeting",2,Mid
2020,Portfolio Manager,"equity research, fixed income, asset allocation",8.34,973,"equity research, fixed income, asset allocation",3,Senior
2023,Tax Consultant,"transfer pricing, tax planning, gst",21.58,414,"tax planning, gst, transfer pricing",3,Fresher
2015,Portfolio Manager,"performance attribution, fixed income, bloomberg, asset allocation, equity research",20.67,912,"bloomberg, performance attribution, equity research, fixed income, asset allocation",5,Mid
2021,Financial Controller,"consolidation, management accounting, internal controls, erp finance, budgeting",15.41,543,"consolidation, budgeting, management accounting",3,Senior
2016,Investment Banker,"valuation, excel advanced, m and a, pitch books, due diligence",17.69,786,"excel advanced, m and a",2,Fresher
2021,Financial Analyst,"forecasting, variance analysis, financial modeling",3.72,1025,"financial modeling, variance analysis, forecasting, excel",4,Mid
2022,Chartered Accountant,"auditing, tax compliance, ind as",5.02,640,"ind as, tax compliance, auditing",3,Mid
2024,Risk Analyst,"basel norms, risk reporting, stress testing, var, credit risk",5.61,689,"var, risk reporting, basel norms, credit risk",4,Fresher
2021,Tax Consultant,"tax planning, litigation support, transfer pricing, income tax",8.67,871,"litigation support, transfer pricing",2,Fresher
2018,Tax Consultant,"income tax, transfer pricing, litigation support",20.39,951,"transfer pricing, income tax, litigation support, gst",4,Senior
2020,Investment Banker,"pitch books, excel advanced, valuation, m and a",16.73,539,"m and a, pitch books, excel advanced",3,Mid
2015,Risk Analyst,"basel norms, stress testing, risk reporting, var",4.5,562,"var, risk reporting, basel norms, stress testing",4,Fresher
2023,Financial Controller,"internal controls, management accounting, consolidation",17.44,765,"consolidation, internal controls, management accounting",3,Mid
2019,Financial Analyst,"forecasting, excel, financial modeling",6.99,698,"financial modeling, excel, forecasting",3,Mid
2015,Tax Consultant,"gst, transfer pricing, income tax, tax planning",16.3,297,"gst, income tax, tax planning, transfer pricing",4,Fresher
2020,Chartered Accountant,"tax compliance, auditing, ind as",12.63,721,"ind as, auditing, tax compliance, financial statements",4,Mid
2023,Investment Banker,"valuation, excel advanced, due diligence",21.79,948,"excel advanced, valuation, due diligence",3,Senior
2022,Financial Controller,"budgeting, management accounting, erp finance, consolidation",6.11,698,"consolidation, budgeting",2,Fresher
2022,Tax Consultant,"transfer pricing, litigation support, tax planning, gst",8.7,292,"tax planning, litigation support, gst, transfer pricing",4,Mid
2015,Financial Analyst,"financial modeling, forecasting, dashboards, excel, variance analysis",6.75,1074,"financial modeling, forecasting, dashboards, variance analysis, excel",5,Senior
2021,Risk Analyst,"stress testing, risk reporting, var, basel norms, credit risk",6.81,934,"stress testing, var, basel norms, risk reporting",4,Fresher
2015,Chartered Accountant,"financial statements, auditing, ind as",16.47,1053,"auditing, financial statements, ind as, tax compliance",4,Senior
2023,Tax Consultant,"tax planning, litigation support, income tax",21.71,876,"income tax, tax planning, litigation support",3,Fresher
2021,Portfolio Manager,"bloomberg, asset allocation, fixed income, equity research, performance attribution",19.72,725,"fixed income, equity research, performance attribution, bloomberg, asset allocation",5,Fresher
2016,Investment Banker,"due diligence, pitch books, m and a, valuation, excel advanced",3.79,339,"valuation, m and a",2,Senior
2015,Portfolio Manager,"fixed income, performance attribution, equity research, bloomberg, asset allocation",9.33,817,"fixed income, equity research",2,Senior
2025,Financial Controller,"internal controls, management accounting, erp finance, consolidation",12.83,709,"internal controls, management accounting, erp finance, consolidation",4,Senior
2015,Tax Consultant,"income tax, gst, litigation support, tax planning, transfer pricing",16.65,702,"income tax, tax planning, litigation support, gst, transfer pricing",5,Fresher
2015,Financial Controller,"erp finance, budgeting, internal controls, management accounting, consolidation",15.94,873,"budgeting, management accounting, consolidation, erp finance",4,Fresher
2023,Financial Controller,"budgeting, consolidation, internal controls",10.01,812,"budgeting, internal controls, consolidation",3,Mid
2023,Chartered Accountant,"auditing, ind as, tax compliance, internal audit, financial statements",18.2,518,"ind as, auditing, tax compliance, financial statements",4,Fresher
2020,Chartered Accountant,"ind as, financial statements, auditing, internal audit",12.76,634,"auditing, internal audit, ind as, financial statements",4,Mid
2015,Credit Analyst,"credit memo, covenants, cash flow analysis, financial ratios",12.41,584,"financial ratios, credit memo, covenants",3,Fresher
2023,Chartered Accountant,"internal audit, financial statements, tax compliance, auditing",9.67,827,"tax compliance, auditing, financial statements",3,Mid
2018,Risk Analyst,"credit risk, var, stress testing, risk reporting",8.18,728,"stress testing, risk reporting, basel norms",3,Fresher
2016,Chartered Accountant,"ind as, tax compliance, auditing",10.75,597,"ind as, tax compliance",2,Senior
2019,Risk Analyst,"stress testing, credit risk, risk reporting, basel norms",18.93,842,"risk reporting, stress testing, credit risk, basel norms",4,Mid
2025,Risk Analyst,"credit risk, var, risk reporting, stress testing, basel norms",10.05,870,"credit risk, stress testing, basel norms, var",4,Fresher
2016,Risk Analyst,"basel norms, risk reporting, credit risk, var, stress testing",10.59,828,"credit risk, risk reporting, basel norms, var",4,Fresher
2025,Financial Controller,"consolidation, budgeting, internal controls, erp finance, management accounting",13.15,552,"consolidation, erp finance, management accounting",3,Mid
2015,Credit Analyst,"cash flow analysis, covenants, financial ratios, industry research",9.42,145,"industry research, cash flow analysis, financial ratios, covenants, credit memo",5,Fresher
2016,Chartered Accountant,"financial statements, auditing, ind as",18.1,768,"auditing, ind as, financial statements",3,Mid
2019,Tax Consultant,"income tax, gst, litigation support",18.34,229,"litigation support, gst, tax planning",3,Mid
2017,Investment Banker,"excel advanced, valuation, m and a",6.86,688,"valuation, excel advanced",2,Fresher
2025,Tax Consultant,"income tax, transfer pricing, tax planning, gst",17.38,930,"gst, transfer pricing, income tax",3,Mid
2022,Financial Analyst,"forecasting, excel, dashboards, financial modeling, variance analysis",13.87,985,"forecasting, excel, variance analysis, financial modeling, dashboards",5,Senior
2024,Risk Analyst,"risk reporting, basel norms, var, stress testing, credit risk",9.39,566,"stress testing, credit risk, basel norms, var, risk reporting",5,Mid
2023,Credit Analyst,"covenants, credit memo, financial ratios",12.76,636,"credit memo, financial ratios, covenants",3,Mid
2025,Financial Controller,"internal controls, consolidation, budgeting, erp finance, management accounting",16.93,137,"management accounting, erp finance, budgeting, consolidation",4,Senior
2018,Financial Controller,"budgeting, management accounting, consolidation, erp finance, internal controls",8.27,356,"consolidation, erp finance",2,Mid
2025,Investment Banker,"due diligence, excel advanced, valuation, m and a, pitch books",9.92,637,"pitch books, valuation, m and a, due diligence, excel advanced",5,Fresher
2023,Tax Consultant,"litigation support, income tax, gst",21.98,668,"income tax, gst, tax planning",3,Senior
2016,Credit Analyst,"credit memo, covenants, cash flow analysis, industry research",21.06,493,"credit memo, industry research, covenants",3,Senior
2022,Credit Analyst,"covenants, credit memo, financial ratios, industry research",15.91,499,"financial ratios, credit memo, industry research",3,Senior
2020,Risk Analyst,"stress testing, basel norms, risk reporting",19.24,305,"basel norms, risk reporting, stress testing",3,Senior
2017,Tax Consultant,"gst, tax planning, income tax, litigation support, transfer pricing",12.03,979,"litigation support, income tax",2,Fresher
2019,Financial Analyst,"excel, variance analysis, dashboards",14.27,463,"variance analysis, excel, financial modeling",3,Mid
2024,Credit Analyst,"financial ratios, credit memo, covenants, industry research, cash flow analysis",19.95,930,"covenants, cash flow analysis, credit memo, industry research",4,Mid
2016,Risk Analyst,"stress testing, basel norms, risk reporting, var, credit risk",10.59,564,"basel norms, risk reporting",2,Mid
2018,Portfolio Manager,"equity research, fixed income, bloomberg, asset allocation, performance attribution",17.06,397,"performance attribution, fixed income, asset allocation, bloomberg",4,Senior
2017,Risk Analyst,"credit risk, risk reporting, var, basel norms",11.66,660,"basel norms, var, risk reporting, credit risk, stress testing",5,Senior
2025,Tax Consultant,"income tax, tax planning, litigation support, transfer pricing, gst",14.77,710,"transfer pricing, income tax, gst, litigation support, tax planning",5,Mid
2017,Tax Consultant,"litigation support, transfer pricing, income tax",11.46,817,"income tax, litigation support",2,Senior
2019,Tax Consultant,"tax planning, transfer pricing, litigation support, gst",6.93,816,"transfer pricing, gst, tax planning",3,Senior
2016,Credit Analyst,"cash flow analysis, industry research, financial ratios, covenants, credit memo",14.92,604,"credit memo, cash flow analysis",2,Fresher
2020,Financial Controller,"budgeting, management accounting, internal controls, erp finance",7.99,1030,"erp finance, management accounting, budgeting, internal controls, consolidation",5,Fresher
2022,Financial Controller,"budgeting, erp finance, internal controls",17.03,534,"budgeting, erp finance",2,Mid
2017,Financial Analyst,"forecasting, financial modeling, dashboards, variance analysis, excel",11.79,856,"variance analysis, forecasting, excel, dashboards",4,Mid
2021,Financial Analyst,"variance analysis, dashboards, financial modeling",21.06,719,"dashboards, variance analysis, financial modeling, excel",4,Senior
2015,Financial Controller,"erp finance, management accounting, consolidation, budgeting",4.34,783,"consolidation, budgeting, management accounting, erp finance",4,Mid
2019,Chartered Accountant,"internal audit, ind as, auditing",8.48,611,"auditing, internal audit, tax compliance",3,Fresher
2024,Financial Analyst,"excel, variance analysis, dashboards",18.45,393,"excel, dashboards, variance analysis, financial modeling",4,Fresher
2020,Credit Analyst,"covenants, financial ratios, cash flow analysis",20.7,781,"covenants, cash flow analysis, financial ratios, industry research",4,Senior
2020,Investment Banker,"valuation, excel advanced, due diligence, pitch books",4.17,875,"excel advanced, valuation",2,Senior
2016,Risk Analyst,"risk reporting, var, stress testing, basel norms, credit risk",14.67,912,"stress testing, risk reporting, var, credit risk, basel norms",5,Mid
2018,Risk Analyst,"risk reporting, var, basel norms, credit risk, stress testing",6.67,551,"var, credit risk",2,Fresher
2016,Financial Controller,"management accounting, budgeting, consolidation, internal controls",10.28,825,"consolidation, management accounting, internal controls, budgeting",4,Mid
2021,Portfolio Manager,"bloomberg, equity research, performance attribution",19.79,945,"equity research, bloomberg",2,Senior
2019,Investment Banker,"due diligence, excel advanced, m and a, valuation",5.44,731,"excel advanced, due diligence, valuation, m and a",4,Senior
2025,Chartered Accountant,"tax compliance, internal audit, financial statements, auditing, ind as",8.37,931,"internal audit, tax compliance",2,Fresher
2024,Financial Analyst,"variance analysis, financial modeling, excel, forecasting",12.13,980,"forecasting, variance analysis, financial modeling",3,Mid
2017,Tax Consultant,"transfer pricing, litigation support, income tax",13.14,803,"income tax, transfer pricing, litigation support, tax planning",4,Fresher
2022,Financial Controller,"internal controls, consolidation, management accounting, erp finance",4.78,711,"erp finance, internal controls, management accounting, consolidation",4,Mid
2021,Tax Consultant,"tax planning, income tax, transfer pricing",21.73,651,"tax planning, transfer pricing, income tax",3,Senior
2016,Financial Analyst,"variance analysis, dashboards, financial modeling",20.65,856,"dashboards, variance analysis, financial modeling",3,Fresher
2019,Investment Banker,"m and a, pitch books, due diligence, valuation, excel advanced",11.24,540,"pitch books, due diligence, m and a",3,Senior
2016,Tax Consultant,"tax planning, income tax, gst",17.53,577,"gst, income tax, tax planning, litigation support",4,Fresher
2016,Risk Analyst,"stress testing, basel norms, risk reporting, var, credit risk",13.77,1076,"basel norms, stress testing, var",3,Fresher
2017,Financial Controller,"management accounting, internal controls, consolidation, budgeting",10.12,730,"internal controls, budgeting, management accounting, consolidation",4,Senior
2019,Financial Analyst,"forecasting, variance analysis, excel, dashboards, financial modeling",10.62,915,"forecasting, financial modeling",2,Senior
2015,Risk Analyst,"var, basel norms, stress testing",6.54,611,"basel norms, var, stress testing, credit risk",4,Fresher
2015,Financial Analyst,"forecasting, dashboards, financial modeling, variance analysis",12.54,966,"financial modeling, dashboards, variance analysis, forecasting, excel",5,Senior
2019,Financial Analyst,"financial modeling, dashboards, excel",4.24,855,"excel, financial modeling, dashboards",3,Senior
2017,Risk Analyst,"credit risk, stress testing, var, basel norms",13.9,721,"var, basel norms, credit risk, stress testing",4,Senior
2024,Tax Consultant,"tax planning, litigation support, transfer pricing, income tax",8.26,615,"litigation support, tax planning, income tax",3,Mid
2024,Financial Controller,"management accounting, consolidation, budgeting",13.78,765,"budgeting, consolidation, management accounting, erp finance",4,Mid
2020,Financial Analyst,"forecasting, excel, financial modeling, dashboards, variance analysis",7.59,749,"dashboards, variance analysis, forecasting, excel, financial modeling",5,Senior
2025,Portfolio Manager,"performance attribution, fixed income, equity research, bloomberg, asset allocation",20.78,600,"asset allocation, bloomberg, fixed income, performance attribution",4,Fresher
2015,Financial Analyst,"variance analysis, forecasting, dashboards",21.95,717,"forecasting, variance analysis, dashboards, financial modeling",4,Mid
2018,Financial Controller,"management accounting, budgeting, consolidation",14.87,717,"budgeting, consolidation, management accounting, internal controls",4,Fresher
2018,Credit Analyst,"cash flow analysis, covenants, industry research, credit memo, financial ratios",9.47,650,"credit memo, industry research, financial ratios, covenants, cash flow analysis",5,Mid
2018,Tax Consultant,"gst, transfer pricing, income tax, litigation support, tax planning",21.01,772,"income tax, gst, litigation support",3,Fresher
2025,Chartered Accountant,"financial statements, ind as, tax compliance, auditing",16.42,675,"auditing, ind as",2,Fresher
2020,Investment Banker,"excel advanced, valuation, due diligence, m and a, pitch books",5.89,562,"pitch books, valuation, excel advanced, m and a, due diligence",5,Mid
2021,Investment Banker,"valuation, excel advanced, due diligence, m and a, pitch books",13.82,809,"pitch books, due diligence, m and a",3,Mid
2015,Risk Analyst,"credit risk, risk reporting, var, stress testing",21.35,423,"risk reporting, credit risk, var",3,Mid
2022,Investment Banker,"pitch books, valuation, due diligence",17.67,660,"valuation, due diligence, pitch books",3,Senior
2023,Credit Analyst,"industry research, covenants, cash flow analysis, credit memo",6.32,576,"covenants, industry research, credit memo, cash flow analysis",4,Senior
2018,Financial Analyst,"forecasting, variance analysis, dashboards, financial modeling",8.48,1069,"dashboards, variance analysis, financial modeling",3,Fresher
2015,Portfolio Manager,"bloomberg, equity research, performance attribution",5.2,843,"performance attribution, equity research, bloomberg",3,Fresher
2025,Financial Controller,"erp finance, budgeting, internal controls, management accounting",12.66,900,"management accounting, erp finance, internal controls, budgeting, consolidation",5,Senior
2024,Financial Analyst,"excel, forecasting, variance analysis, dashboards, financial modeling",10.72,834,"forecasting, financial modeling, excel, dashboards, variance analysis",5,Mid
2018,Portfolio Manager,"bloomberg, fixed income, asset allocation, equity research",18.48,581,"fixed income, bloomberg, asset allocation, equity research, performance attribution",5,Senior
2017,Investment Banker,"m and a, due diligence, pitch books, excel advanced",17.42,564,"due diligence, m and a, pitch books, excel advanced",4,Mid
2019,Financial Analyst,"dashboards, forecasting, excel",21.71,241,"dashboards, forecasting, excel",3,Mid
2022,Financial Analyst,"variance analysis, financial modeling, excel, forecasting",18.44,916,"variance analysis, financial modeling, forecasting, excel",4,Mid
2020,Risk Analyst,"stress testing, var, basel norms",21.74,877,"var, basel norms, risk reporting",3,Mid
2016,Risk Analyst,"credit risk, var, basel norms, stress testing",9.37,867,"basel norms, var, credit risk",3,Mid
2021,Financial Analyst,"excel, variance analysis, forecasting, financial modeling, dashboards",6.96,637,"excel, dashboards, forecasting, financial modeling",4,Mid
2020,Financial Controller,"consolidation, internal controls, budgeting",9.1,771,"internal controls, consolidation, budgeting",3,Mid
2015,Tax Consultant,"income tax, transfer pricing, tax planning, gst",12.91,356,"transfer pricing, gst, tax planning, litigation support",4,Fresher
2016,Tax Consultant,"litigation support, tax planning, income tax, transfer pricing, gst",4.77,853,"transfer pricing, litigation support, income tax, gst",4,Mid
2016,Credit Analyst,"industry research, financial ratios, cash flow analysis",9.86,788,"financial ratios, industry research, cash flow analysis",3,Mid
2019,Portfolio Manager,"asset allocation, equity research, performance attribution",14.93,821,"performance attribution, asset allocation, equity research, fixed income",4,Fresher
2016,Investment Banker,"valuation, excel advanced, pitch books, m and a, due diligence",21.27,991,"excel advanced, pitch books, valuation, m and a, due diligence",5,Fresher
2018,Financial Controller,"consolidation, management accounting, erp finance, budgeting",15.55,606,"erp finance, budgeting, management accounting, internal controls",4,Mid
2015,Financial Controller,"erp finance, management accounting, consolidation, budgeting",21.11,752,"budgeting, management accounting, consolidation, erp finance",4,Senior
2015,Financial Controller,"erp finance, management accounting, internal controls, budgeting",21.64,1124,"management accounting, budgeting, erp finance, internal controls, consolidation",5,Mid
2024,Tax Consultant,"tax planning, income tax, gst, transfer pricing",10.49,963,"income tax, tax planning, gst, transfer pricing",4,Senior
