Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2023,Textile Technologist,"knitting, fiber science, yarn manufacturing, spinning",21.03,660,"spinning, knitting, yarn manufacturing, fiber science",4,Senior
2018,Dyeing Technologist,"recipe formulation, fastness testing, wet processing, dyeing chemistry",4.62,874,"fastness testing, recipe formulation, dyeing chemistry, wet processing",4,Senior
2024,Quality Control Textile,"iso textile standards, aql inspection, shrinkage testing",21.53,788,"aql inspection, shrinkage testing, iso textile standards",3,Fresher
2015,Merchandiser,"costing, sampling timeline, excel, buyer coordination, order tracking",15.12,921,"order tracking, sampling timeline",2,Fresher
2024,Supply Chain Textile,"import export, vendor management, incoterms, inventory management, logistics",6.54,666,"import export, logistics, incoterms, vendor management, inventory management",5,Mid
2017,Quality Control Textile,"aql inspection, iso textile standards, shrinkage testing, spectrophotometer",17.2,537,"iso textile standards, aql inspection, shrinkage testing, spectrophotometer",4,Mid
2025,Fabric Development Specialist,"hand feel evaluation, fabric testing, gsm analysis, lab dip",9.43,758,"lab dip, gsm analysis, fabric testing",3,Fresher
2023,Knitting Engineer,"gauge control, circular knitting, stitch density, machine programming, yarn selection",10.89,902,"stitch density, circular knitting, gauge control, machine programming, yarn selection",5,Mid
2024,Fabric Development Specialist,"color matching, hand feel evaluation, fabric testing, lab dip, gsm analysis",16.99,774,"fabric testing, lab dip, gsm analysis, hand feel evaluation, color matching",5,Fresher
2021,Fabric Development Specialist,"color matching, fabric testing, lab dip",8.69,1287,"fabric testing, color matching, lab dip, hand feel evaluation",4,Mid
2017,Supply Chain Textile,"vendor management, inventory management, logistics, import export",21.07,676,"import export, inventory management, vendor management, logistics",4,Senior
2015,Quality Control Textile,"defect grading, aql inspection, shrinkage testing, spectrophotometer",11.19,629,"defect grading, shrinkage testing, spectrophotometer, aql inspection",4,Fresher
2019,Merchandiser,"buyer coordination, sampling timeline, order tracking",15.69,1046,"sampling timeline, order tracking, buyer coordination",3,Fresher
2015,Dyeing Technologist,"exhaust dyeing, wet processing, dyeing chemistry, fastness testing, recipe formulation",6.39,981,"exhaust dyeing, wet processing, recipe formulation, dyeing chemistry, fastness testing",5,Mid
2022,Quality Control Textile,"defect grading, aql inspection, spectrophotometer, iso textile standards",12.09,638,"iso textile standards, spectrophotometer, aql inspection, defect grading",4,Mid
2022,Dyeing Technologist,"exhaust dyeing, wet processing, fastness testing, dyeing chemistry, recipe formulation",17.59,391,"exhaust dyeing, dyeing chemistry",2,Mid
2019,Merchandiser,"order tracking, buyer coordination, costing",20.42,677,"order tracking, buyer coordination, costing, sampling timeline",4,Senior
2017,Fashion Production Manager,"production planning, industrial engineering, cutting room",16.14,657,"production planning, cutting room, industrial engineering",3,Senior
2015,Textile Technologist,"fiber science, spinning, knitting, yarn manufacturing, weaving",18.43,915,"fiber science, knitting, spinning",3,Senior
2021,Fabric Development Specialist,"gsm analysis, fabric testing, color matching, hand feel evaluation, lab dip",19.28,825,"color matching, hand feel evaluation, lab dip, gsm analysis, fabric testing",5,Mid
2016,Dyeing Technologist,"exhaust dyeing, recipe formulation, fastness testing, dyeing chemistry, wet processing",16.43,1049,"dyeing chemistry, fastness testing, recipe formulation, exhaust dyeing",4,Senior
2017,Fabric Development Specialist,"hand feel evaluation, gsm analysis, lab dip, color matching, fabric testing",9.16,835,"gsm analysis, color matching, lab dip, hand feel evaluation, fabric testing",5,Senior
2015,Dyeing Technologist,"wet processing, dyeing chemistry, fastness testing",12.57,835,"wet processing, dyeing chemistry, fastness testing, recipe formulation",4,Fresher
2022,Fashion Production Manager,"industrial engineering, cutting room, production planning",21.3,446,"production planning, cutting room, industrial engineering",3,Fresher
2022,Knitting Engineer,"gauge control, stitch density, machine programming, yarn selection, circular knitting",18.51,527,"gauge control, circular knitting",2,Fresher
2017,Textile Technologist,"weaving, fiber science, spinning, knitting",4.69,455,"knitting, fiber science, spinning, weaving",4,Senior
2022,Textile Technologist,"fiber science, spinning, knitting",17.99,498,"fiber science, spinning, knitting",3,Mid
2018,Knitting Engineer,"gauge control, stitch density, machine programming, yarn selection, circular knitting",19.55,936,"circular knitting, gauge control, yarn selection",3,Mid
2017,Dyeing Technologist,"fastness testing, dyeing chemistry, exhaust dyeing, recipe formulation, wet processing",18.83,294,"recipe formulation, wet processing, fastness testing, dyeing chemistry, exhaust dyeing",5,Mid
2015,Textile Technologist,"knitting, weaving, fiber science, spinning",10.89,363,"spinning, weaving, yarn manufacturing",3,Mid
2022,Dyeing Technologist,"recipe formulation, fastness testing, wet processing, exhaust dyeing",8.78,757,"exhaust dyeing, recipe formulation, dyeing chemistry",3,Fresher
2018,Textile Technologist,"yarn manufacturing, spinning, fiber science, weaving, knitting",15.71,356,"weaving, yarn manufacturing, fiber science",3,Fresher
2019,Supply Chain Textile,"import export, inventory management, incoterms, vendor management",8.29,891,"incoterms, import export, vendor management, inventory management",4,Senior
2024,Dyeing Technologist,"dyeing chemistry, exhaust dyeing, wet processing",7.92,697,"wet processing, dyeing chemistry, fastness testing",3,Fresher
2015,Supply Chain Textile,"inventory management, vendor management, import export, logistics, incoterms",4.77,789,"import export, vendor management, incoterms, logistics",4,Senior
2022,Textile Technologist,"fiber science, yarn manufacturing, weaving",8.21,974,"fiber science, weaving, yarn manufacturing",3,Mid
2018,Knitting Engineer,"gauge control, circular knitting, yarn selection, stitch density, machine programming",18.8,526,"yarn selection, circular knitting, gauge control",3,Fresher
2016,Fabric Development Specialist,"hand feel evaluation, color matching, fabric testing, lab dip, gsm analysis",8.15,793,"lab dip, fabric testing",2,Senior
2020,Fabric Development Specialist,"lab dip, color matching, gsm analysis, hand feel evaluation",19.8,665,"lab dip, hand feel evaluation, color matching, gsm analysis",4,Senior
2016,Fashion Production Manager,"line balancing, cutting room, industrial engineering",14.75,709,"cutting room, line balancing, industrial engineering, production planning",4,Senior
2020,Textile Technologist,"weaving, spinning, knitting, yarn manufacturing, fiber science",9.11,722,"fiber science, spinning, knitting, yarn manufacturing, weaving",5,Fresher
2025,Quality Control Textile,"defect grading, aql inspection, shrinkage testing, spectrophotometer, iso textile standards",15.32,810,"shrinkage testing, spectrophotometer, aql inspection",3,Senior
2018,Knitting Engineer,"circular knitting, stitch density, yarn selection",14.58,672,"circular knitting, yarn selection",2,Mid
2020,Fashion Production Manager,"line balancing, industrial engineering, sap pp",19.74,835,"sap pp, line balancing, industrial engineering",3,Mid
2020,Supply Chain Textile,"incoterms, inventory management, logistics, vendor management, import export",10.55,646,"logistics, vendor management, incoterms, import export",4,Fresher
2021,Knitting Engineer,"yarn selection, machine programming, gauge control, circular knitting",12.39,520,"machine programming, yarn selection, gauge control, circular knitting",4,Senior
2020,Fabric Development Specialist,"color matching, gsm analysis, hand feel evaluation",19.79,120,"hand feel evaluation, gsm analysis, color matching",3,Senior
2020,Fabric Development Specialist,"hand feel evaluation, gsm analysis, color matching, fabric testing",14.63,584,"color matching, hand feel evaluation, fabric testing, gsm analysis, lab dip",5,Fresher
2020,Knitting Engineer,"yarn selection, circular knitting, stitch density",6.43,1012,"circular knitting, yarn selection",2,Mid
2017,Merchandiser,"buyer coordination, order tracking, excel, sampling timeline, costing",19.3,328,"order tracking, excel",2,Mid
2019,Merchandiser,"buyer coordination, order tracking, excel, costing",4.94,271,"costing, excel, buyer coordination, order tracking, sampling timeline",5,Fresher
2016,Dyeing Technologist,"wet processing, recipe formulation, fastness testing",13.47,695,"recipe formulation, fastness testing, wet processing",3,Mid
2025,Textile Technologist,"weaving, fiber science, yarn manufacturing",21.61,762,"yarn manufacturing, weaving, fiber science, knitting",4,Fresher
2021,Knitting Engineer,"circular knitting, yarn selection, stitch density, machine programming, gauge control",20.6,779,"machine programming, circular knitting, gauge control, stitch density, yarn selection",5,Senior
2022,Knitting Engineer,"machine programming, gauge control, yarn selection",3.51,705,"gauge control, machine programming, yarn selection, stitch density",4,Senior
2017,Knitting Engineer,"stitch density, machine programming, gauge control",19.76,675,"gauge control, stitch density, machine programming, circular knitting",4,Senior
2023,Textile Technologist,"knitting, weaving, spinning, yarn manufacturing",10.37,587,"yarn manufacturing, knitting, spinning",3,Mid
2025,Knitting Engineer,"stitch density, circular knitting, yarn selection, machine programming",11.5,884,"circular knitting, yarn selection, machine programming, stitch density",4,Fresher
2020,Merchandiser,"buyer coordination, costing, order tracking, sampling timeline, excel",21.3,735,"order tracking, costing, buyer coordination",3,Senior
2021,Dyeing Technologist,"exhaust dyeing, recipe formulation, fastness testing, dyeing chemistry, wet processing",4.09,669,"exhaust dyeing, recipe formulation, dyeing chemistry, fastness testing, wet processing",5,Mid
2025,Textile Technologist,"knitting, fiber science, yarn manufacturing, spinning",15.86,447,"knitting, spinning",2,Senior
2015,Merchandiser,"buyer coordination, excel, order tracking, sampling timeline",6.34,809,"sampling timeline, excel, buyer coordination",3,Fresher
2017,Merchandiser,"costing, buyer coordination, sampling timeline, order tracking, excel",6.49,522,"order tracking, sampling timeline, excel, costing",4,Mid
2022,Textile Technologist,"yarn manufacturing, weaving, spinning, fiber science, knitting",7.26,740,"spinning, weaving, fiber science",3,Mid
2018,Merchandiser,"excel, sampling timeline, costing",16.07,224,"sampling timeline, costing",2,Fresher
2021,Supply Chain Textile,"incoterms, inventory management, logistics",16.08,623,"logistics, inventory management, incoterms",3,Senior
2016,Fashion Production Manager,"industrial engineering, line balancing, cutting room",5.0,653,"industrial engineering, line balancing",2,Fresher
2023,Knitting Engineer,"gauge control, machine programming, stitch density",20.66,768,"gauge control, stitch density, machine programming",3,Senior
2016,Fabric Development Specialist,"fabric testing, color matching, hand feel evaluation",18.3,537,"hand feel evaluation, color matching, fabric testing",3,Mid
2019,Fashion Production Manager,"cutting room, sap pp, line balancing, production planning, industrial engineering",9.02,699,"line balancing, industrial engineering",2,Senior
2016,Fashion Production Manager,"line balancing, sap pp, industrial engineering, cutting room",21.62,715,"line balancing, cutting room, sap pp, industrial engineering",4,Mid
2020,Knitting Engineer,"stitch density, circular knitting, yarn selection, gauge control",8.53,885,"circular knitting, stitch density, yarn selection",3,Senior
2017,Dyeing Technologist,"wet processing, exhaust dyeing, dyeing chemistry, fastness testing",11.38,843,"wet processing, exhaust dyeing, fastness testing, dyeing chemistry, recipe formulation",5,Fresher
2017,Dyeing Technologist,"recipe formulation, exhaust dyeing, fastness testing, dyeing chemistry",20.97,355,"fastness testing, recipe formulation, exhaust dyeing, dyeing chemistry",4,Fresher
2016,Textile Technologist,"yarn manufacturing, knitting, fiber science, spinning",6.39,878,"fiber science, knitting, spinning, yarn manufacturing",4,Senior
2021,Fashion Production Manager,"sap pp, production planning, line balancing, cutting room",5.26,659,"production planning, cutting room, industrial engineering",3,Mid
2024,Dyeing Technologist,"recipe formulation, fastness testing, dyeing chemistry",15.6,688,"recipe formulation, fastness testing, dyeing chemistry, wet processing",4,Mid
2020,Knitting Engineer,"stitch density, yarn selection, gauge control, circular knitting",10.34,508,"stitch density, yarn selection, circular knitting, gauge control",4,Mid
2022,Quality Control Textile,"defect grading, iso textile standards, shrinkage testing, aql inspection",15.04,183,"aql inspection, shrinkage testing, iso textile standards, defect grading",4,Senior
2023,Supply Chain Textile,"vendor management, import export, incoterms",14.75,845,"vendor management, import export, incoterms",3,Senior
2021,Supply Chain Textile,"inventory management, vendor management, incoterms",17.21,556,"inventory management, vendor management, incoterms, logistics",4,Mid
2023,Dyeing Technologist,"dyeing chemistry, fastness testing, recipe formulation, exhaust dyeing, wet processing",10.82,120,"wet processing, dyeing chemistry, exhaust dyeing",3,Fresher
2018,Supply Chain Textile,"vendor management, inventory management, import export, incoterms",18.27,689,"vendor management, import export, incoterms, inventory management, logistics",5,Fresher
2018,Quality Control Textile,"shrinkage testing, iso textile standards, aql inspection, defect grading, spectrophotometer",12.29,744,"spectrophotometer, iso textile standards, aql inspection, defect grading, shrinkage testing",5,Mid
2016,Textile Technologist,"knitting, weaving, fiber science",17.67,877,"knitting, fiber science, weaving",3,Mid
2020,Dyeing Technologist,"fastness testing, wet processing, exhaust dyeing, dyeing chemistry, recipe formulation",8.23,789,"fastness testing, recipe formulation",2,Senior
2025,Quality Control Textile,"iso textile standards, defect grading, spectrophotometer, aql inspection",7.68,435,"aql inspection, defect grading, spectrophotometer, iso textile standards, shrinkage testing",5,Fresher
2025,Merchandiser,"order tracking, excel, sampling timeline",5.21,627,"excel, sampling timeline",2,Fresher
2022,Knitting Engineer,"yarn selection, machine programming, gauge control, stitch density, circular knitting",16.82,622,"stitch density, circular knitting, gauge control",3,Senior
2016,Knitting Engineer,"machine programming, gauge control, stitch density, circular knitting",11.01,924,"stitch density, circular knitting, gauge control, machine programming",4,Senior
2023,Fabric Development Specialist,"hand feel evaluation, color matching, gsm analysis, fabric testing, lab dip",19.81,502,"lab dip, color matching",2,Senior
2019,Dyeing Technologist,"exhaust dyeing, dyeing chemistry, fastness testing",12.99,120,"dyeing chemistry, exhaust dyeing, fastness testing",3,Mid
2016,Quality Control Textile,"shrinkage testing, iso textile standards, aql inspection, defect grading",21.52,420,"shrinkage testing, aql inspection, defect grading",3,Fresher
2024,Quality Control Textile,"iso textile standards, spectrophotometer, shrinkage testing, aql inspection, defect grading",10.5,856,"spectrophotometer, iso textile standards, shrinkage testing, aql inspection",4,Fresher
2015,Textile Technologist,"knitting, yarn manufacturing, spinning, fiber science, weaving",4.31,1021,"fiber science, weaving, spinning",3,Senior
2021,Fashion Production Manager,"industrial engineering, production planning, sap pp",5.3,866,"industrial engineering, production planning, line balancing",3,Mid
2019,Quality Control Textile,"aql inspection, spectrophotometer, defect grading, shrinkage testing",14.51,702,"defect grading, shrinkage testing, aql inspection",3,Fresher
2023,Fabric Development Specialist,"lab dip, color matching, hand feel evaluation",8.06,1012,"lab dip, hand feel evaluation, color matching",3,Senior
2018,Supply Chain Textile,"logistics, import export, incoterms",7.92,1020,"import export, logistics, incoterms",3,Fresher
2019,Knitting Engineer,"yarn selection, stitch density, machine programming, gauge control, circular knitting",18.68,872,"circular knitting, machine programming",2,Fresher
2015,Fabric Development Specialist,"fabric testing, color matching, hand feel evaluation, gsm analysis",8.2,849,"color matching, fabric testing, hand feel evaluation",3,Mid
2025,Dyeing Technologist,"exhaust dyeing, dyeing chemistry, recipe formulation, fastness testing",4.24,1051,"recipe formulation, fastness testing, exhaust dyeing, dyeing chemistry, wet processing",5,Senior
2022,Fashion Production Manager,"cutting room, production planning, line balancing, sap pp",18.64,612,"line balancing, production planning, sap pp",3,Mid
2019,Knitting Engineer,"yarn selection, stitch density, circular knitting, gauge control, machine programming",4.76,924,"circular knitting, yarn selection, stitch density, machine programming",4,Senior
2017,Textile Technologist,"spinning, yarn manufacturing, fiber science, weaving, knitting",5.46,500,"yarn manufacturing, spinning, fiber science, weaving",4,Fresher
2020,Merchandiser,"costing, order tracking, buyer coordination",9.82,929,"order tracking, buyer coordination, costing, excel",4,Fresher
2025,Fabric Development Specialist,"fabric testing, hand feel evaluation, gsm analysis, color matching, lab dip",18.82,660,"hand feel evaluation, gsm analysis, color matching",3,Mid
2020,Fabric Development Specialist,"fabric testing, lab dip, color matching, hand feel evaluation, gsm analysis",7.56,608,"color matching, gsm analysis, hand feel evaluation, fabric testing",4,Mid
2024,Dyeing Technologist,"wet processing, exhaust dyeing, fastness testing, recipe formulation",14.19,641,"exhaust dyeing, fastness testing",2,Fresher
2019,Merchandiser,"order tracking, sampling timeline, buyer coordination, costing",17.31,804,"order tracking, buyer coordination, costing, sampling timeline",4,Mid
2022,Textile Technologist,"fiber science, spinning, yarn manufacturing, weaving, knitting",15.29,381,"weaving, spinning, fiber science",3,Fresher
2017,Textile Technologist,"fiber science, weaving, yarn manufacturing, knitting",6.07,547,"weaving, knitting",2,Fresher
2025,Dyeing Technologist,"dyeing chemistry, recipe formulation, wet processing, fastness testing",19.85,955,"wet processing, fastness testing, dyeing chemistry, recipe formulation",4,Senior
2019,Quality Control Textile,"aql inspection, iso textile standards, defect grading",16.19,834,"defect grading, iso textile standards, aql inspection",3,Senior
2023,Fashion Production Manager,"sap pp, production planning, cutting room, industrial engineering",10.6,531,"industrial engineering, sap pp, cutting room",3,Fresher
2025,Fabric Development Specialist,"color matching, fabric testing, lab dip, hand feel evaluation",19.28,615,"lab dip, color matching, hand feel evaluation, fabric testing, gsm analysis",5,Fresher
2025,Dyeing Technologist,"dyeing chemistry, fastness testing, recipe formulation, exhaust dyeing",3.58,792,"fastness testing, exhaust dyeing, recipe formulation, dyeing chemistry",4,Mid
2019,Quality Control Textile,"aql inspection, iso textile standards, shrinkage testing",19.04,869,"iso textile standards, aql inspection, shrinkage testing",3,Fresher
2023,Knitting Engineer,"stitch density, yarn selection, gauge control",17.98,889,"gauge control, yarn selection, stitch density",3,Senior
2025,Dyeing Technologist,"recipe formulation, wet processing, fastness testing, dyeing chemistry",15.06,842,"fastness testing, wet processing, dyeing chemistry, recipe formulation",4,Fresher
2025,Supply Chain Textile,"incoterms, vendor management, inventory management, import export",10.31,614,"inventory management, vendor management, import export, incoterms, logistics",5,Fresher
2020,Dyeing Technologist,"recipe formulation, wet processing, fastness testing, exhaust dyeing, dyeing chemistry",4.97,730,"wet processing, fastness testing",2,Mid
2025,Quality Control Textile,"shrinkage testing, spectrophotometer, aql inspection, defect grading, iso textile standards",20.84,718,"spectrophotometer, shrinkage testing",2,Senior
2024,Textile Technologist,"fiber science, knitting, yarn manufacturing, weaving",17.6,695,"yarn manufacturing, weaving",2,Senior
2016,Fabric Development Specialist,"hand feel evaluation, color matching, lab dip, gsm analysis",16.08,655,"hand feel evaluation, color matching, lab dip",3,Mid
2018,Fabric Development Specialist,"lab dip, fabric testing, hand feel evaluation, color matching",19.91,746,"hand feel evaluation, lab dip, color matching",3,Mid
2025,Dyeing Technologist,"wet processing, exhaust dyeing, dyeing chemistry",19.3,729,"dyeing chemistry, exhaust dyeing, wet processing",3,Fresher
2018,Quality Control Textile,"spectrophotometer, aql inspection, defect grading, iso textile standards",11.9,598,"spectrophotometer, iso textile standards, aql inspection, defect grading, shrinkage testing",5,Senior
2023,Merchandiser,"buyer coordination, costing, order tracking, excel",11.91,357,"excel, order tracking, costing, buyer coordination",4,Mid
2020,Textile Technologist,"yarn manufacturing, knitting, spinning, weaving, fiber science",9.88,648,"yarn manufacturing, knitting",2,Mid
2022,Knitting Engineer,"yarn selection, gauge control, circular knitting, machine programming, stitch density",6.71,251,"stitch density, gauge control, yarn selection, machine programming",4,Fresher
2021,Knitting Engineer,"gauge control, stitch density, circular knitting, machine programming",21.18,593,"machine programming, circular knitting, stitch density, gauge control",4,Senior
2025,Dyeing Technologist,"dyeing chemistry, recipe formulation, exhaust dyeing",21.76,447,"exhaust dyeing, recipe formulation, dyeing chemistry",3,Senior
2018,Quality Control Textile,"shrinkage testing, spectrophotometer, iso textile standards, aql inspection, defect grading",21.21,615,"spectrophotometer, iso textile standards, aql inspection, shrinkage testing, defect grading",5,Senior
2023,Textile Technologist,"knitting, fiber science, yarn manufacturing",6.58,768,"fiber science, yarn manufacturing, knitting",3,Fresher
2016,Dyeing Technologist,"wet processing, exhaust dyeing, dyeing chemistry, recipe formulation, fastness testing",17.47,574,"fastness testing, exhaust dyeing, wet processing",3,Mid
2015,Dyeing Technologist,"recipe formulation, wet processing, exhaust dyeing, fastness testing",15.7,769,"recipe formulation, fastness testing",2,Fresher
2019,Fabric Development Specialist,"gsm analysis, color matching, hand feel evaluation, fabric testing, lab dip",17.72,677,"gsm analysis, lab dip, color matching, fabric testing, hand feel evaluation",5,Fresher
2016,Dyeing Technologist,"dyeing chemistry, recipe formulation, wet processing, fastness testing",15.62,707,"recipe formulation, dyeing chemistry, fastness testing, wet processing",4,Fresher
2020,Fashion Production Manager,"production planning, cutting room, industrial engineering",5.58,686,"cutting room, production planning, sap pp",3,Mid
2023,Supply Chain Textile,"inventory management, import export, vendor management, incoterms, logistics",14.91,939,"logistics, inventory management, import export, vendor management, incoterms",5,Fresher
2016,Supply Chain Textile,"logistics, incoterms, vendor management, inventory management",4.73,712,"inventory management, logistics",2,Mid
2022,Textile Technologist,"fiber science, weaving, spinning, knitting",8.97,371,"knitting, fiber science, spinning, weaving, yarn manufacturing",5,Mid
2015,Knitting Engineer,"circular knitting, gauge control, machine programming, yarn selection, stitch density",15.65,720,"yarn selection, machine programming, stitch density, circular knitting, gauge control",5,Mid
2015,Fashion Production Manager,"industrial engineering, production planning, cutting room, line balancing",16.48,602,"production planning, line balancing, industrial engineering, cutting room, sap pp",5,Senior
2025,Knitting Engineer,"yarn selection, gauge control, stitch density, circular knitting, machine programming",7.14,600,"circular knitting, yarn selection, stitch density",3,Senior
2025,Dyeing Technologist,"fastness testing, recipe formulation, dyeing chemistry, exhaust dyeing",10.83,642,"fastness testing, dyeing chemistry, exhaust dyeing, recipe formulation, wet processing",5,Fresher
2019,Supply Chain Textile,"incoterms, inventory management, vendor management, import export, logistics",20.82,625,"inventory management, vendor management, import export",3,Mid
2020,Fashion Production Manager,"sap pp, industrial engineering, production planning",11.45,618,"industrial engineering, sap pp, production planning",3,Fresher
2017,Knitting Engineer,"machine programming, gauge control, stitch density, circular knitting, yarn selection",4.71,636,"gauge control, circular knitting, stitch density, machine programming, yarn selection",5,Fresher
2016,Fabric Development Specialist,"color matching, gsm analysis, lab dip, fabric testing, hand feel evaluation",5.06,647,"fabric testing, hand feel evaluation",2,Senior
2025,Knitting Engineer,"machine programming, gauge control, stitch density",20.72,433,"machine programming, gauge control, stitch density",3,Senior
2017,Quality Control Textile,"shrinkage testing, defect grading, spectrophotometer",16.69,537,"defect grading, shrinkage testing, spectrophotometer",3,Fresher
2021,Merchandiser,"excel, sampling timeline, costing, buyer coordination, order tracking",15.0,1034,"sampling timeline, buyer coordination, costing",3,Senior
2024,Fashion Production Manager,"cutting room, industrial engineering, production planning, sap pp",17.59,980,"production planning, cutting room, industrial engineering, line balancing",4,Mid
2024,Fashion Production Manager,"cutting room, line balancing, sap pp, industrial engineering, production planning",7.27,831,"industrial engineering, production planning, cutting room",3,Senior
2023,Merchandiser,"buyer coordination, costing, order tracking, sampling timeline, excel",11.72,462,"sampling timeline, excel, costing, order tracking",4,Mid
2024,Fashion Production Manager,"production planning, cutting room, sap pp",9.33,826,"production planning, sap pp, cutting room, industrial engineering",4,Senior
2019,Fabric Development Specialist,"fabric testing, hand feel evaluation, color matching",16.59,828,"color matching, fabric testing, hand feel evaluation, gsm analysis",4,Senior
2023,Textile Technologist,"fiber science, spinning, weaving",7.2,583,"weaving, fiber science, yarn manufacturing",3,Mid
2023,Knitting Engineer,"circular knitting, machine programming, stitch density, gauge control",20.52,685,"stitch density, machine programming, gauge control, circular knitting, yarn selection",5,Mid
2021,Quality Control Textile,"shrinkage testing, defect grading, spectrophotometer, aql inspection",17.84,291,"defect grading, spectrophotometer",2,Senior
2016,Quality Control Textile,"aql inspection, defect grading, spectrophotometer, iso textile standards",9.06,832,"spectrophotometer, aql inspection, shrinkage testing",3,Senior
2023,Textile Technologist,"fiber science, spinning, knitting, yarn manufacturing, weaving",19.62,847,"fiber science, knitting, yarn manufacturing, weaving, spinning",5,Fresher
2021,Dyeing Technologist,"wet processing, exhaust dyeing, fastness testing, recipe formulation, dyeing chemistry",19.55,522,"exhaust dyeing, fastness testing, dyeing chemistry, wet processing",4,Mid
2018,Supply Chain Textile,"vendor management, inventory management, logistics, import export, incoterms",15.53,672,"incoterms, logistics, import export",3,Fresher
2015,Merchandiser,"excel, costing, sampling timeline, buyer coordination",6.68,425,"costing, sampling timeline, buyer coordination, excel, order tracking",5,Senior
2025,Textile Technologist,"spinning, yarn manufacturing, weaving, fiber science, knitting",5.71,583,"fiber science, yarn manufacturing, spinning",3,Senior
2016,Merchandiser,"excel, costing, order tracking, buyer coordination, sampling timeline",11.73,681,"order tracking, buyer coordination, excel, costing",4,Fresher
2021,Knitting Engineer,"yarn selection, stitch density, circular knitting, machine programming, gauge control",21.91,598,"machine programming, circular knitting",2,Fresher
2016,Dyeing Technologist,"wet processing, fastness testing, dyeing chemistry, recipe formulation, exhaust dyeing",13.51,856,"fastness testing, exhaust dyeing",2,Fresher
2025,Knitting Engineer,"circular knitting, stitch density, gauge control, yarn selection",16.43,674,"stitch density, circular knitting, yarn selection, gauge control, machine programming",5,Senior
2025,Fashion Production Manager,"cutting room, sap pp, production planning",12.96,901,"sap pp, cutting room, production planning, line balancing",4,Fresher
2021,Quality Control Textile,"spectrophotometer, shrinkage testing, iso textile standards, defect grading",6.0,780,"shrinkage testing, defect grading",2,Fresher
2016,Supply Chain Textile,"import export, incoterms, vendor management, inventory management, logistics",18.22,250,"inventory management, vendor management, incoterms",3,Fresher
2020,Textile Technologist,"fiber science, yarn manufacturing, weaving, spinning",5.91,1148,"spinning, weaving, yarn manufacturing, fiber science",4,Mid
2018,Merchandiser,"order tracking, buyer coordination, excel, sampling timeline, costing",5.19,422,"sampling timeline, costing, buyer coordination, order tracking, excel",5,Fresher
2024,Merchandiser,"costing, buyer coordination, order tracking",8.43,739,"buyer coordination, costing, order tracking",3,Fresher
2020,Knitting Engineer,"machine programming, stitch density, circular knitting, gauge control, yarn selection",3.74,589,"yarn selection, machine programming, stitch density",3,Fresher
2017,Fabric Development Specialist,"color matching, fabric testing, hand feel evaluation",6.46,533,"fabric testing, color matching, hand feel evaluation",3,Mid
2021,Textile Technologist,"yarn manufacturing, spinning, fiber science",5.08,715,"yarn manufacturing, spinning, fiber science, weaving",4,Senior
2019,Quality Control Textile,"iso textile standards, aql inspection, shrinkage testing, spectrophotometer, defect grading",6.54,645,"iso textile standards, aql inspection",2,Senior
2023,Textile Technologist,"knitting, fiber science, yarn manufacturing, spinning, weaving",21.36,1041,"fiber science, spinning, yarn manufacturing, weaving, knitting",5,Fresher
2023,Textile Technologist,"weaving, knitting, fiber science",15.0,786,"fiber science, weaving, knitting",3,Mid
2021,Textile Technologist,"spinning, weaving, fiber science",10.97,800,"weaving, spinning",2,Senior
2019,Quality Control Textile,"defect grading, iso textile standards, aql inspection, spectrophotometer, shrinkage testing",18.82,846,"spectrophotometer, iso textile standards, shrinkage testing",3,Fresher
2020,Dyeing Technologist,"recipe formulation, wet processing, fastness testing",11.83,643,"wet processing, recipe formulation, fastness testing",3,Senior
2018,Fabric Development Specialist,"color matching, lab dip, fabric testing, hand feel evaluation, gsm analysis",17.6,991,"color matching, hand feel evaluation",2,Mid
2017,Quality Control Textile,"shrinkage testing, aql inspection, iso textile standards, defect grading, spectrophotometer",9.52,773,"defect grading, spectrophotometer",2,Mid
2023,Fabric Development Specialist,"lab dip, hand feel evaluation, gsm analysis, color matching, fabric testing",14.47,664,"color matching, fabric testing, lab dip, gsm analysis, hand feel evaluation",5,Fresher
2021,Textile Technologist,"yarn manufacturing, weaving, knitting, fiber science, spinning",19.63,359,"yarn manufacturing, spinning, knitting, fiber science, weaving",5,Senior
2019,Fashion Production Manager,"line balancing, production planning, industrial engineering, cutting room, sap pp",5.53,700,"sap pp, line balancing, industrial engineering, production planning",4,Fresher
2016,Supply Chain Textile,"inventory management, incoterms, logistics",21.73,769,"incoterms, logistics, inventory management",3,Mid
2018,Fabric Development Specialist,"lab dip, gsm analysis, fabric testing, hand feel evaluation",21.24,1043,"hand feel evaluation, gsm analysis, fabric testing, lab dip",4,Mid
2016,Supply Chain Textile,"logistics, incoterms, import export, inventory management",12.05,839,"inventory management, incoterms, import export, logistics",4,Mid
2018,Merchandiser,"order tracking, sampling timeline, buyer coordination, excel",16.2,648,"sampling timeline, excel, order tracking, buyer coordination",4,Senior
2016,Fashion Production Manager,"line balancing, cutting room, sap pp, industrial engineering",19.39,850,"cutting room, industrial engineering, sap pp",3,Senior
2018,Merchandiser,"order tracking, sampling timeline, excel",6.14,470,"order tracking, excel, sampling timeline",3,Fresher
