Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2017,Psychiatrist,"crisis intervention, dsm assessment, psychopharmacology, mental health assessment",11.63,1086,"dsm assessment, crisis intervention, mental health assessment",3,Senior
2018,Emergency Medicine Doctor,"acls, triage, emergency procedures",18.51,890,"triage, emergency procedures, acls",3,Fresher
2018,Cardiologist,"echocardiography, cath lab basics, heart failure management",10.21,837,"cath lab basics, heart failure management, lipid management",3,Senior
2023,Psychiatrist,"dsm assessment, crisis intervention, psychopharmacology",11.2,269,"psychopharmacology, crisis intervention, psychotherapy",3,Fresher
2021,General Physician,"clinical examination, preventive medicine, emr, diagnosis, patient care",20.63,589,"preventive medicine, clinical examination, emr",3,Fresher
2023,Surgeon,"laparoscopy, operative skills, sterile technique, anatomy",16.79,715,"operative skills, laparoscopy, sterile technique",3,Fresher
2015,Radiologist,"ct interpretation, pacs, radiation safety, mri interpretation",7.22,1049,"ct interpretation, pacs, mri interpretation, radiation safety",4,Fresher
2017,Radiologist,"mri interpretation, ct interpretation, radiation safety",17.44,781,"mri interpretation, ct interpretation, radiation safety",3,Mid
2021,Pediatrician,"adolescent medicine, growth monitoring, child health, vaccination, neonatal care",14.04,907,"vaccination, growth monitoring",2,Senior
2023,General Physician,"patient care, emr, clinical examination",15.39,666,"patient care, emr, clinical examination, diagnosis",4,Senior
2015,Emergency Medicine Doctor,"trauma care, emergency procedures, acute management, acls",5.8,852,"acute management, trauma care, acls, emergency procedures",4,Senior
2017,Emergency Medicine Doctor,"emergency procedures, trauma care, acls, acute management, triage",18.56,545,"trauma care, triage, acls, emergency procedures",4,Senior
2019,Surgeon,"sterile technique, laparoscopy, postoperative care, operative skills",6.33,591,"sterile technique, laparoscopy, operative skills, postoperative care",4,Fresher
2021,Radiologist,"radiation safety, reporting, ct interpretation, pacs",10.75,633,"pacs, reporting, ct interpretation, radiation safety",4,Mid
2021,General Physician,"clinical examination, emr, preventive medicine",17.42,235,"clinical examination, emr, preventive medicine",3,Mid
2025,Emergency Medicine Doctor,"acls, acute management, emergency procedures, trauma care, triage",15.73,857,"trauma care, emergency procedures, acute management, acls, triage",5,Senior
2017,Pediatrician,"growth monitoring, neonatal care, vaccination, adolescent medicine",18.41,1077,"neonatal care, vaccination",2,Mid
2015,Psychiatrist,"psychotherapy, mental health assessment, crisis intervention, dsm assessment",10.24,541,"mental health assessment, dsm assessment, crisis intervention, psychotherapy",4,Fresher
2024,Cardiologist,"ecg interpretation, echocardiography, lipid management",4.54,615,"echocardiography, lipid management, ecg interpretation",3,Mid
2024,Radiologist,"reporting, pacs, radiation safety, mri interpretation, ct interpretation",6.81,325,"reporting, ct interpretation, pacs",3,Fresher
2024,Surgeon,"laparoscopy, postoperative care, anatomy",16.94,299,"laparoscopy, anatomy, postoperative care",3,Senior
2022,Pediatrician,"adolescent medicine, growth monitoring, vaccination",7.98,639,"adolescent medicine, growth monitoring",2,Senior
2018,Surgeon,"sterile technique, postoperative care, operative skills, anatomy, laparoscopy",13.76,362,"anatomy, sterile technique",2,Mid
2024,Radiologist,"radiation safety, ct interpretation, reporting, pacs, mri interpretation",21.21,662,"mri interpretation, reporting",2,Mid
2024,Surgeon,"sterile technique, anatomy, operative skills, laparoscopy",4.18,586,"operative skills, anatomy, postoperative care",3,Senior
2023,Psychiatrist,"psychopharmacology, psychotherapy, mental health assessment",5.45,782,"psychopharmacology, psychotherapy, mental health assessment",3,Fresher
2016,Pathologist,"laboratory medicine, histopathology, immunohistochemistry, biopsy analysis",12.89,652,"biopsy analysis, immunohistochemistry, laboratory medicine, histopathology",4,Senior
2016,Cardiologist,"cath lab basics, heart failure management, lipid management, echocardiography, ecg interpretation",14.25,774,"ecg interpretation, heart failure management, echocardiography, cath lab basics, lipid management",5,Senior
2019,General Physician,"emr, clinical examination, preventive medicine",8.97,613,"emr, preventive medicine, clinical examination, diagnosis",4,Fresher
2017,Radiologist,"ct interpretation, pacs, reporting, radiation safety, mri interpretation",8.39,536,"reporting, mri interpretation",2,Fresher
2017,Pediatrician,"neonatal care, vaccination, child health, adolescent medicine, growth monitoring",17.41,546,"neonatal care, vaccination, growth monitoring, child health",4,Mid
2019,Psychiatrist,"psychopharmacology, psychotherapy, mental health assessment",16.89,484,"mental health assessment, psychotherapy, psychopharmacology, dsm assessment",4,Mid
2022,Surgeon,"sterile technique, postoperative care, operative skills, laparoscopy, anatomy",3.62,676,"sterile technique, postoperative care, operative skills, laparoscopy, anatomy",5,Fresher
2019,General Physician,"diagnosis, preventive medicine, emr, patient care, clinical examination",5.61,915,"patient care, preventive medicine, emr, clinical examination, diagnosis",5,Fresher
2015,Emergency Medicine Doctor,"emergency procedures, acute management, trauma care, acls",8.72,673,"emergency procedures, acute management, trauma care, triage",4,Fresher
2018,Radiologist,"radiation safety, reporting, ct interpretation, mri interpretation, pacs",4.75,769,"mri interpretation, pacs",2,Mid
2023,Psychiatrist,"psychotherapy, psychopharmacology, mental health assessment, crisis intervention",17.64,570,"psychotherapy, mental health assessment, psychopharmacology, dsm assessment",4,Fresher
2024,Psychiatrist,"psychotherapy, crisis intervention, dsm assessment",10.83,664,"psychotherapy, dsm assessment, crisis intervention",3,Senior
2022,Pediatrician,"adolescent medicine, growth monitoring, vaccination",12.86,745,"adolescent medicine, vaccination, growth monitoring",3,Senior
2016,Emergency Medicine Doctor,"acute management, emergency procedures, trauma care",4.94,613,"trauma care, acute management, emergency procedures",3,Fresher
2022,Psychiatrist,"mental health assessment, dsm assessment, crisis intervention, psychotherapy, psychopharmacology",21.25,858,"psychopharmacology, psychotherapy",2,Fresher
2024,Pediatrician,"child health, vaccination, neonatal care",20.02,720,"vaccination, child health",2,Mid
2023,Pediatrician,"vaccination, neonatal care, child health, adolescent medicine, growth monitoring",21.31,706,"child health, adolescent medicine, neonatal care, growth monitoring",4,Senior
2024,Surgeon,"postoperative care, sterile technique, operative skills, anatomy, laparoscopy",13.04,450,"sterile technique, postoperative care",2,Senior
2020,Cardiologist,"cath lab basics, ecg interpretation, lipid management, echocardiography, heart failure management",10.16,624,"echocardiography, lipid management, cath lab basics",3,Mid
2021,Cardiologist,"ecg interpretation, lipid management, cath lab basics, heart failure management, echocardiography",4.1,648,"ecg interpretation, lipid management, heart failure management",3,Senior
2023,General Physician,"preventive medicine, patient care, diagnosis, emr",11.92,712,"diagnosis, preventive medicine, patient care, emr",4,Fresher
2025,Cardiologist,"echocardiography, ecg interpretation, cath lab basics, heart failure management, lipid management",16.91,570,"heart failure management, ecg interpretation, lipid management, cath lab basics",4,Senior
2025,General Physician,"diagnosis, patient care, emr, preventive medicine, clinical examination",3.85,757,"patient care, clinical examination, emr, preventive medicine",4,Fresher
2023,Pediatrician,"child health, adolescent medicine, growth monitoring, neonatal care",15.41,1006,"adolescent medicine, neonatal care, child health",3,Senior
2019,Radiologist,"reporting, ct interpretation, mri interpretation, pacs, radiation safety",13.86,809,"ct interpretation, reporting, mri interpretation, radiation safety",4,Fresher
2016,Pathologist,"histopathology, laboratory medicine, microscopy, immunohistochemistry",7.86,679,"histopathology, laboratory medicine",2,Senior
2019,Cardiologist,"cath lab basics, ecg interpretation, heart failure management, echocardiography, lipid management",14.38,354,"ecg interpretation, heart failure management, cath lab basics, echocardiography",4,Fresher
2018,Pathologist,"biopsy analysis, microscopy, histopathology, laboratory medicine, immunohistochemistry",5.58,861,"microscopy, biopsy analysis, histopathology, immunohistochemistry",4,Fresher
2022,Radiologist,"radiation safety, mri interpretation, pacs",13.63,567,"mri interpretation, radiation safety, pacs, reporting",4,Fresher
2020,Emergency Medicine Doctor,"trauma care, acls, triage, acute management, emergency procedures",9.6,607,"trauma care, acute management, triage, acls, emergency procedures",5,Mid
2017,Pathologist,"biopsy analysis, immunohistochemistry, laboratory medicine, histopathology, microscopy",17.09,408,"biopsy analysis, immunohistochemistry, microscopy",3,Mid
2025,Psychiatrist,"mental health assessment, crisis intervention, dsm assessment",12.95,854,"dsm assessment, mental health assessment, crisis intervention",3,Senior
2023,Pathologist,"histopathology, microscopy, biopsy analysis, laboratory medicine",9.35,1182,"biopsy analysis, microscopy, histopathology",3,Senior
2017,Pathologist,"immunohistochemistry, laboratory medicine, microscopy",16.57,792,"microscopy, immunohistochemistry, laboratory medicine, histopathology",4,Mid
2025,Emergency Medicine Doctor,"acls, acute management, emergency procedures, triage",10.43,563,"acute management, triage, emergency procedures",3,Mid
2021,Cardiologist,"echocardiography, ecg interpretation, cath lab basics, lipid management",10.26,598,"lipid management, echocardiography, cath lab basics, ecg interpretation, heart failure management",5,Fresher
2024,Psychiatrist,"dsm assessment, crisis intervention, psychopharmacology, psychotherapy",5.96,838,"psychotherapy, dsm assessment",2,Fresher
2023,Radiologist,"ct interpretation, mri interpretation, radiation safety, pacs",5.91,852,"mri interpretation, radiation safety, ct interpretation, pacs",4,Senior
2018,Surgeon,"anatomy, postoperative care, laparoscopy, sterile technique, operative skills",17.58,927,"laparoscopy, anatomy, postoperative care, sterile technique, operative skills",5,Senior
2021,Pathologist,"microscopy, laboratory medicine, biopsy analysis, histopathology, immunohistochemistry",4.94,628,"microscopy, histopathology, laboratory medicine, immunohistochemistry",4,Senior
2023,Pediatrician,"vaccination, adolescent medicine, child health, growth monitoring, neonatal care",8.77,292,"neonatal care, growth monitoring, adolescent medicine, vaccination",4,Fresher
2023,Cardiologist,"heart failure management, ecg interpretation, echocardiography, cath lab basics, lipid management",19.18,755,"cath lab basics, ecg interpretation, echocardiography, heart failure management",4,Fresher
2015,Pathologist,"histopathology, microscopy, laboratory medicine, immunohistochemistry, biopsy analysis",11.94,306,"biopsy analysis, histopathology, laboratory medicine",3,Mid
2020,General Physician,"diagnosis, patient care, preventive medicine",9.84,497,"preventive medicine, diagnosis, patient care",3,Fresher
2022,Radiologist,"ct interpretation, mri interpretation, pacs, radiation safety, reporting",15.54,879,"radiation safety, ct interpretation, pacs, reporting",4,Senior
2021,Psychiatrist,"mental health assessment, dsm assessment, psychotherapy",11.97,574,"mental health assessment, dsm assessment, psychotherapy",3,Fresher
2018,Psychiatrist,"psychopharmacology, mental health assessment, dsm assessment, crisis intervention",17.18,828,"mental health assessment, psychopharmacology, dsm assessment",3,Fresher
2016,Emergency Medicine Doctor,"emergency procedures, trauma care, acls",11.1,842,"emergency procedures, acls, trauma care, triage",4,Senior
2023,Psychiatrist,"mental health assessment, crisis intervention, psychopharmacology, psychotherapy, dsm assessment",11.44,728,"psychotherapy, crisis intervention",2,Senior
2016,General Physician,"patient care, emr, preventive medicine",16.54,1086,"preventive medicine, emr, patient care",3,Senior
2020,Radiologist,"mri interpretation, ct interpretation, pacs, reporting",7.28,865,"reporting, pacs",2,Fresher
2021,General Physician,"diagnosis, emr, preventive medicine, clinical examination, patient care",17.37,598,"emr, preventive medicine, diagnosis, clinical examination, patient care",5,Mid
2016,Surgeon,"anatomy, postoperative care, sterile technique",14.87,635,"anatomy, sterile technique, postoperative care",3,Mid
2016,Psychiatrist,"dsm assessment, psychopharmacology, mental health assessment",19.3,743,"mental health assessment, psychopharmacology",2,Fresher
2018,General Physician,"emr, preventive medicine, clinical examination, diagnosis, patient care",8.33,352,"diagnosis, patient care",2,Mid
2024,Psychiatrist,"psychotherapy, mental health assessment, crisis intervention",10.96,905,"crisis intervention, psychotherapy, mental health assessment",3,Fresher
2021,Pathologist,"microscopy, histopathology, laboratory medicine",11.74,215,"microscopy, laboratory medicine, histopathology, biopsy analysis",4,Mid
2023,Cardiologist,"echocardiography, lipid management, cath lab basics, ecg interpretation",4.88,965,"cath lab basics, echocardiography, ecg interpretation, lipid management",4,Mid
2018,Pathologist,"immunohistochemistry, histopathology, biopsy analysis, microscopy, laboratory medicine",8.93,395,"laboratory medicine, biopsy analysis",2,Senior
2015,Pediatrician,"growth monitoring, neonatal care, child health, adolescent medicine, vaccination",19.89,898,"child health, neonatal care, growth monitoring, adolescent medicine, vaccination",5,Senior
2022,Pathologist,"laboratory medicine, immunohistochemistry, biopsy analysis, histopathology, microscopy",15.9,838,"histopathology, microscopy, biopsy analysis, laboratory medicine, immunohistochemistry",5,Senior
2022,General Physician,"emr, patient care, preventive medicine, clinical examination",16.76,664,"patient care, emr, preventive medicine",3,Fresher
2025,Cardiologist,"ecg interpretation, echocardiography, heart failure management, cath lab basics, lipid management",21.3,819,"lipid management, heart failure management, echocardiography, cath lab basics",4,Mid
2018,General Physician,"clinical examination, diagnosis, preventive medicine, patient care, emr",18.23,573,"diagnosis, preventive medicine",2,Senior
2020,Psychiatrist,"psychotherapy, mental health assessment, psychopharmacology",17.14,910,"mental health assessment, psychotherapy, psychopharmacology",3,Mid
2019,Pediatrician,"adolescent medicine, child health, growth monitoring, neonatal care",20.95,637,"child health, growth monitoring",2,Fresher
2021,Pediatrician,"vaccination, adolescent medicine, neonatal care, growth monitoring",3.86,878,"growth monitoring, vaccination, adolescent medicine, child health",4,Mid
2018,Radiologist,"reporting, pacs, mri interpretation, radiation safety, ct interpretation",6.32,939,"ct interpretation, reporting, pacs, mri interpretation",4,Senior
2019,General Physician,"preventive medicine, emr, clinical examination, patient care, diagnosis",19.52,790,"preventive medicine, diagnosis, patient care, emr, clinical examination",5,Senior
2018,General Physician,"preventive medicine, diagnosis, emr",7.41,559,"preventive medicine, diagnosis, emr",3,Senior
2019,Pathologist,"biopsy analysis, microscopy, laboratory medicine, histopathology, immunohistochemistry",13.9,661,"immunohistochemistry, histopathology, laboratory medicine, biopsy analysis, microscopy",5,Fresher
2020,Emergency Medicine Doctor,"emergency procedures, trauma care, acute management, acls",6.89,549,"trauma care, acls, acute management",3,Fresher
2025,Emergency Medicine Doctor,"acls, acute management, trauma care",14.23,741,"acute management, acls, trauma care",3,Fresher
2022,Emergency Medicine Doctor,"trauma care, triage, emergency procedures, acute management",20.34,376,"acute management, emergency procedures",2,Senior
2022,Radiologist,"ct interpretation, reporting, pacs, radiation safety",9.1,1060,"ct interpretation, pacs, radiation safety, reporting",4,Fresher
2023,Psychiatrist,"dsm assessment, crisis intervention, psychotherapy",19.42,603,"psychotherapy, dsm assessment, crisis intervention",3,Senior
2015,Radiologist,"reporting, radiation safety, pacs, ct interpretation",13.71,759,"pacs, radiation safety, ct interpretation",3,Senior
2019,Pediatrician,"adolescent medicine, growth monitoring, child health, vaccination, neonatal care",10.96,760,"child health, neonatal care, adolescent medicine, vaccination",4,Fresher
2022,Surgeon,"postoperative care, operative skills, sterile technique",7.66,939,"sterile technique, operative skills",2,Fresher
2019,Radiologist,"reporting, mri interpretation, ct interpretation, pacs",21.86,949,"mri interpretation, ct interpretation, reporting, pacs, radiation safety",5,Fresher
2018,Surgeon,"laparoscopy, anatomy, postoperative care",15.95,406,"postoperative care, laparoscopy, anatomy",3,Mid
2018,Emergency Medicine Doctor,"acls, emergency procedures, trauma care, triage",13.25,545,"acls, trauma care, emergency procedures, triage",4,Fresher
2024,Surgeon,"operative skills, anatomy, postoperative care",11.26,547,"operative skills, postoperative care, laparoscopy",3,Fresher
2021,Cardiologist,"ecg interpretation, cath lab basics, lipid management, echocardiography, heart failure management",13.46,931,"ecg interpretation, echocardiography, cath lab basics, lipid management",4,Senior
2023,Pathologist,"microscopy, laboratory medicine, immunohistochemistry",16.81,726,"immunohistochemistry, microscopy, laboratory medicine, histopathology",4,Fresher
2018,Pediatrician,"child health, neonatal care, vaccination, adolescent medicine",11.82,709,"vaccination, adolescent medicine, child health",3,Fresher
2025,Pathologist,"laboratory medicine, biopsy analysis, microscopy",12.87,573,"biopsy analysis, microscopy",2,Senior
2015,Radiologist,"pacs, mri interpretation, reporting, radiation safety, ct interpretation",15.78,280,"pacs, radiation safety, mri interpretation",3,Mid
2023,Pediatrician,"vaccination, neonatal care, growth monitoring, child health, adolescent medicine",5.1,1044,"growth monitoring, child health",2,Fresher
2024,Emergency Medicine Doctor,"acute management, emergency procedures, triage, trauma care, acls",7.71,768,"trauma care, acls, triage, emergency procedures",4,Senior
2020,Radiologist,"pacs, radiation safety, mri interpretation, ct interpretation, reporting",5.99,176,"reporting, radiation safety",2,Fresher
2017,Pathologist,"biopsy analysis, microscopy, immunohistochemistry, histopathology",4.97,1173,"immunohistochemistry, microscopy, histopathology, biopsy analysis",4,Senior
2017,Radiologist,"mri interpretation, radiation safety, pacs, ct interpretation, reporting",17.89,765,"reporting, mri interpretation, radiation safety, pacs",4,Mid
2015,Psychiatrist,"dsm assessment, mental health assessment, psychotherapy, psychopharmacology, crisis intervention",17.16,938,"psychopharmacology, mental health assessment, crisis intervention, dsm assessment, psychotherapy",5,Fresher
2020,Radiologist,"radiation safety, pacs, mri interpretation",7.2,927,"mri interpretation, radiation safety, pacs",3,Fresher
2015,Psychiatrist,"mental health assessment, crisis intervention, dsm assessment, psychopharmacology, psychotherapy",4.41,613,"dsm assessment, crisis intervention, psychotherapy, psychopharmacology, mental health assessment",5,Senior
2016,Surgeon,"sterile technique, anatomy, laparoscopy, postoperative care",5.83,745,"postoperative care, laparoscopy, anatomy, sterile technique",4,Mid
2025,General Physician,"patient care, clinical examination, diagnosis",19.32,786,"diagnosis, patient care, clinical examination",3,Mid
2017,Pediatrician,"vaccination, neonatal care, adolescent medicine, child health, growth monitoring",4.7,781,"vaccination, child health",2,Senior
2021,Emergency Medicine Doctor,"trauma care, emergency procedures, acls, triage",5.77,471,"emergency procedures, trauma care, acls, triage",4,Mid
2025,Radiologist,"pacs, ct interpretation, radiation safety, reporting",8.4,933,"radiation safety, pacs, ct interpretation, reporting",4,Senior
2021,Pediatrician,"vaccination, child health, growth monitoring, neonatal care",11.68,473,"neonatal care, child health, vaccination, growth monitoring, adolescent medicine",5,Fresher
2022,Pediatrician,"vaccination, adolescent medicine, growth monitoring, child health, neonatal care",10.04,475,"child health, adolescent medicine, growth monitoring, neonatal care, vaccination",5,Fresher
2016,General Physician,"clinical examination, diagnosis, preventive medicine",10.13,644,"diagnosis, clinical examination, preventive medicine",3,Fresher
2016,Cardiologist,"ecg interpretation, cath lab basics, heart failure management",12.56,845,"cath lab basics, ecg interpretation",2,Mid
2023,Pathologist,"histopathology, biopsy analysis, microscopy",20.98,505,"biopsy analysis, microscopy, histopathology",3,Fresher
2018,Pediatrician,"adolescent medicine, neonatal care, vaccination, growth monitoring",9.92,530,"vaccination, adolescent medicine, growth monitoring, neonatal care",4,Fresher
2024,Pathologist,"histopathology, microscopy, biopsy analysis, immunohistochemistry",3.94,1317,"microscopy, immunohistochemistry, histopathology",3,Mid
2016,Radiologist,"radiation safety, pacs, ct interpretation, mri interpretation",14.67,842,"pacs, ct interpretation, mri interpretation, radiation safety",4,Fresher
2023,Radiologist,"ct interpretation, reporting, mri interpretation, pacs, radiation safety",15.74,512,"radiation safety, reporting, ct interpretation, pacs",4,Fresher
2016,Pathologist,"histopathology, microscopy, immunohistochemistry, laboratory medicine, biopsy analysis",11.82,350,"microscopy, immunohistochemistry, histopathology, laboratory medicine, biopsy analysis",5,Senior
2023,Surgeon,"operative skills, anatomy, sterile technique",9.7,650,"anatomy, sterile technique, operative skills, laparoscopy",4,Senior
2024,Pediatrician,"neonatal care, adolescent medicine, child health, vaccination",16.1,724,"neonatal care, vaccination, adolescent medicine, child health",4,Mid
2016,Psychiatrist,"crisis intervention, psychotherapy, psychopharmacology",17.7,676,"psychopharmacology, psychotherapy, crisis intervention",3,Mid
2024,Pediatrician,"neonatal care, child health, vaccination",17.72,676,"neonatal care, child health, vaccination",3,Senior
2023,Psychiatrist,"crisis intervention, mental health assessment, psychopharmacology",15.61,750,"mental health assessment, psychopharmacology, crisis intervention",3,Fresher
2021,Pathologist,"histopathology, immunohistochemistry, microscopy, laboratory medicine",3.76,772,"laboratory medicine, histopathology, immunohistochemistry",3,Senior
2023,Pathologist,"immunohistochemistry, biopsy analysis, laboratory medicine",4.76,1058,"laboratory medicine, biopsy analysis, immunohistochemistry, microscopy",4,Mid
2025,Emergency Medicine Doctor,"emergency procedures, acute management, trauma care",7.79,1105,"trauma care, acute management, emergency procedures",3,Fresher
2024,General Physician,"preventive medicine, emr, clinical examination, diagnosis, patient care",18.31,574,"clinical examination, preventive medicine, diagnosis, emr, patient care",5,Senior
2020,Emergency Medicine Doctor,"trauma care, acute management, triage, emergency procedures, acls",13.77,706,"emergency procedures, trauma care, acute management, triage, acls",5,Mid
2017,Pathologist,"histopathology, immunohistochemistry, laboratory medicine, microscopy, biopsy analysis",13.16,467,"microscopy, immunohistochemistry",2,Fresher
2021,Radiologist,"pacs, ct interpretation, radiation safety",11.06,479,"ct interpretation, pacs, radiation safety",3,Mid
2025,Surgeon,"postoperative care, operative skills, laparoscopy, sterile technique, anatomy",15.01,904,"operative skills, sterile technique",2,Fresher
2023,Cardiologist,"cath lab basics, heart failure management, lipid management",13.34,576,"heart failure management, cath lab basics, lipid management, echocardiography",4,Fresher
2019,General Physician,"patient care, clinical examination, preventive medicine, diagnosis",20.08,649,"diagnosis, clinical examination, preventive medicine, patient care, emr",5,Fresher
2020,Surgeon,"postoperative care, laparoscopy, sterile technique, operative skills",9.68,603,"laparoscopy, operative skills, postoperative care",3,Fresher
2018,General Physician,"preventive medicine, emr, patient care, diagnosis, clinical examination",7.81,764,"patient care, clinical examination",2,Fresher
2021,Psychiatrist,"dsm assessment, psychotherapy, crisis intervention",10.33,611,"crisis intervention, dsm assessment, psychotherapy",3,Mid
2020,Cardiologist,"ecg interpretation, cath lab basics, heart failure management",7.66,552,"cath lab basics, heart failure management, ecg interpretation, lipid management",4,Fresher
2015,Pathologist,"biopsy analysis, immunohistochemistry, laboratory medicine, histopathology",9.83,867,"immunohistochemistry, biopsy analysis, laboratory medicine, histopathology",4,Mid
2019,Radiologist,"radiation safety, pacs, reporting",10.33,581,"radiation safety, reporting",2,Fresher
2021,Pediatrician,"growth monitoring, vaccination, neonatal care, adolescent medicine",20.94,702,"growth monitoring, neonatal care, adolescent medicine, vaccination, child health",5,Senior
2022,Pediatrician,"child health, adolescent medicine, growth monitoring",20.12,722,"growth monitoring, child health, adolescent medicine, vaccination",4,Senior
2017,Psychiatrist,"crisis intervention, psychopharmacology, mental health assessment, psychotherapy",16.8,827,"crisis intervention, psychotherapy, mental health assessment, psychopharmacology, dsm assessment",5,Fresher
2018,Emergency Medicine Doctor,"acute management, acls, triage",16.22,817,"acute management, triage, acls",3,Fresher
2023,Surgeon,"postoperative care, sterile technique, laparoscopy, operative skills",7.57,321,"laparoscopy, postoperative care, operative skills, sterile technique",4,Senior
2017,Emergency Medicine Doctor,"trauma care, acute management, acls, emergency procedures, triage",9.62,1099,"acute management, trauma care, triage, emergency procedures, acls",5,Fresher
2022,Psychiatrist,"crisis intervention, dsm assessment, psychotherapy",15.74,724,"psychotherapy, crisis intervention, dsm assessment",3,Fresher
2018,Radiologist,"radiation safety, reporting, pacs, ct interpretation, mri interpretation",5.07,521,"ct interpretation, pacs, reporting",3,Mid
2018,Surgeon,"sterile technique, anatomy, postoperative care, laparoscopy",9.2,930,"postoperative care, laparoscopy, sterile technique, anatomy",4,Senior
2024,Pediatrician,"vaccination, neonatal care, growth monitoring",21.82,742,"neonatal care, vaccination, growth monitoring, adolescent medicine",4,Senior
2015,Pathologist,"laboratory medicine, immunohistochemistry, microscopy, biopsy analysis, histopathology",19.51,825,"laboratory medicine, biopsy analysis, immunohistochemistry, histopathology, microscopy",5,Fresher
2023,General Physician,"diagnosis, preventive medicine, emr, clinical examination",18.63,894,"diagnosis, emr, clinical examination",3,Senior
2023,Surgeon,"sterile technique, operative skills, laparoscopy",18.54,771,"operative skills, sterile technique, laparoscopy",3,Fresher
2025,Cardiologist,"lipid management, heart failure management, ecg interpretation",8.98,511,"ecg interpretation, heart failure management",2,Senior
2025,Psychiatrist,"psychotherapy, crisis intervention, psychopharmacology, mental health assessment",15.04,888,"crisis intervention, psychotherapy, psychopharmacology, mental health assessment, dsm assessment",5,Mid
2015,Pathologist,"histopathology, immunohistochemistry, microscopy, biopsy analysis, laboratory medicine",14.97,551,"biopsy analysis, immunohistochemistry, histopathology, microscopy, laboratory medicine",5,Mid
2023,Emergency Medicine Doctor,"triage, acls, emergency procedures",6.97,441,"triage, acls, emergency procedures",3,Mid
2020,Cardiologist,"echocardiography, heart failure management, cath lab basics, lipid management, ecg interpretation",17.6,724,"lipid management, cath lab basics",2,Mid
2024,Radiologist,"ct interpretation, reporting, radiation safety, pacs",8.52,1030,"radiation safety, ct interpretation",2,Fresher
2021,Pathologist,"microscopy, biopsy analysis, histopathology, immunohistochemistry, laboratory medicine",4.67,479,"histopathology, microscopy, laboratory medicine",3,Mid
2022,Pediatrician,"neonatal care, vaccination, growth monitoring, adolescent medicine, child health",11.7,624,"vaccination, growth monitoring, adolescent medicine, neonatal care, child health",5,Senior
2017,Cardiologist,"heart failure management, echocardiography, cath lab basics, lipid management, ecg interpretation",9.66,698,"echocardiography, heart failure management",2,Fresher
2018,Pathologist,"microscopy, histopathology, laboratory medicine, biopsy analysis, immunohistochemistry",4.48,1138,"histopathology, laboratory medicine, microscopy",3,Senior
2022,Surgeon,"anatomy, postoperative care, operative skills, sterile technique, laparoscopy",6.83,666,"sterile technique, anatomy, postoperative care, operative skills, laparoscopy",5,Fresher
2020,Pediatrician,"vaccination, neonatal care, growth monitoring",14.46,573,"growth monitoring, neonatal care",2,Fresher
2021,General Physician,"diagnosis, patient care, preventive medicine, emr",20.16,689,"diagnosis, patient care",2,Fresher
2021,Psychiatrist,"psychotherapy, dsm assessment, psychopharmacology",4.25,567,"dsm assessment, psychotherapy, psychopharmacology, crisis intervention",4,Mid
2023,Emergency Medicine Doctor,"acls, trauma care, acute management, emergency procedures",14.05,587,"acls, emergency procedures, trauma care, acute management",4,Senior
2022,Surgeon,"sterile technique, postoperative care, anatomy, laparoscopy, operative skills",14.2,755,"laparoscopy, postoperative care, operative skills, anatomy, sterile technique",5,Mid
2019,Surgeon,"operative skills, anatomy, laparoscopy, postoperative care",14.14,823,"laparoscopy, postoperative care, anatomy, operative skills",4,Fresher
2024,Cardiologist,"lipid management, ecg interpretation, echocardiography, heart failure management, cath lab basics",19.41,206,"echocardiography, ecg interpretation, heart failure management, lipid management, cath lab basics",5,Senior
2015,Emergency Medicine Doctor,"acute management, trauma care, triage, acls",15.93,555,"acls, triage, acute management",3,Fresher
2015,Emergency Medicine Doctor,"acute management, emergency procedures, acls, triage",17.63,1046,"acute management, triage, emergency procedures, acls",4,Senior
2025,Cardiologist,"ecg interpretation, heart failure management, echocardiography, lipid management",16.87,590,"echocardiography, ecg interpretation, heart failure management, lipid management",4,Senior
2020,General Physician,"patient care, preventive medicine, emr",13.66,1021,"patient care, preventive medicine, emr",3,Senior
2017,Surgeon,"laparoscopy, operative skills, anatomy",7.61,843,"operative skills, laparoscopy, anatomy",3,Fresher
2020,Cardiologist,"ecg interpretation, cath lab basics, heart failure management, lipid management, echocardiography",6.14,583,"cath lab basics, echocardiography, heart failure management, lipid management, ecg interpretation",5,Fresher
2023,Surgeon,"operative skills, anatomy, postoperative care, sterile technique, laparoscopy",12.11,519,"laparoscopy, anatomy, operative skills, sterile technique",4,Mid
2016,Surgeon,"laparoscopy, anatomy, operative skills, sterile technique",6.4,359,"laparoscopy, sterile technique, anatomy, postoperative care",4,Mid
2025,Pediatrician,"adolescent medicine, child health, vaccination, growth monitoring",21.98,834,"child health, adolescent medicine, vaccination, growth monitoring",4,Senior
2015,Pathologist,"laboratory medicine, biopsy analysis, histopathology, immunohistochemistry",18.19,677,"biopsy analysis, laboratory medicine",2,Senior
2016,Pediatrician,"neonatal care, adolescent medicine, child health, vaccination",11.61,447,"child health, adolescent medicine, neonatal care, vaccination",4,Senior
2025,Surgeon,"operative skills, postoperative care, sterile technique, anatomy",15.06,365,"anatomy, operative skills, sterile technique, postoperative care",4,Senior
