Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2017,Site Engineer,"method statement, safety management, surveying",7.05,672,"method statement, surveying",2,Fresher
2020,BIM Civil Engineer,"ifc, clash detection, navisworks",7.49,842,"ifc, clash detection, navisworks",3,Senior
2023,Project Manager Civil,"risk management, pmp, contract administration, tendering",20.34,468,"tendering, pmp, contract administration, primavera",4,Senior
2019,Project Manager Civil,"primavera, risk management, tendering, contract administration",11.44,468,"contract administration, primavera, risk management, tendering",4,Fresher
2016,Urban Planner,"transportation planning, zoning regulations, gis",4.95,396,"transportation planning, zoning regulations, gis",3,Senior
2021,Highway Engineer,"geometric design, autocad civil 3d, irc codes, traffic engineering, pavement design",21.5,758,"autocad civil 3d, traffic engineering, geometric design",3,Senior
2017,Urban Planner,"zoning regulations, sustainability, gis, transportation planning, land use planning",17.26,529,"zoning regulations, transportation planning, gis, sustainability, land use planning",5,Senior
2019,Geotechnical Engineer,"foundation design, bore log interpretation, plaxis",15.26,536,"plaxis, bore log interpretation, foundation design",3,Senior
2018,Quantity Surveyor,"boq, estimation, primavera",4.06,886,"estimation, boq, primavera",3,Mid
2018,Project Manager Civil,"tendering, contract administration, pmp, primavera, risk management",12.96,419,"pmp, tendering, risk management, primavera",4,Mid
2019,Urban Planner,"zoning regulations, sustainability, land use planning, transportation planning, gis",7.04,616,"land use planning, zoning regulations, transportation planning, sustainability",4,Fresher
2019,Quantity Surveyor,"boq, cost control, primavera, contracts, estimation",10.64,869,"boq, cost control, contracts",3,Mid
2015,Site Engineer,"safety management, surveying, site supervision",6.86,841,"surveying, safety management, method statement",3,Fresher
2022,Structural Engineer,"steel design, etabs, staad pro",20.28,872,"steel design, staad pro, seismic design",3,Fresher
2017,Project Manager Civil,"pmp, risk management, contract administration, primavera",9.02,120,"risk management, contract administration, pmp, primavera",4,Mid
2023,Site Engineer,"method statement, quality checks, surveying",18.01,722,"quality checks, surveying, method statement, safety management",4,Mid
2022,Site Engineer,"quality checks, surveying, site supervision, safety management",11.23,743,"quality checks, site supervision, safety management, surveying",4,Mid
2020,Structural Engineer,"steel design, staad pro, seismic design, reinforced concrete",6.42,478,"reinforced concrete, seismic design, staad pro",3,Mid
2024,Geotechnical Engineer,"slope stability, soil mechanics, bore log interpretation, foundation design, plaxis",13.52,501,"bore log interpretation, plaxis, soil mechanics, slope stability, foundation design",5,Mid
2022,Site Engineer,"method statement, surveying, site supervision, quality checks, safety management",21.76,421,"method statement, surveying, safety management",3,Mid
2024,Project Manager Civil,"contract administration, pmp, primavera",18.09,500,"contract administration, primavera, pmp",3,Fresher
2023,Structural Engineer,"steel design, seismic design, staad pro, etabs, reinforced concrete",15.12,1080,"reinforced concrete, etabs, staad pro",3,Senior
2015,Site Engineer,"method statement, safety management, surveying",15.41,475,"surveying, method statement, safety management",3,Senior
2016,BIM Civil Engineer,"civil 3d, ifc, navisworks, clash detection",5.61,905,"civil 3d, ifc",2,Mid
2016,Urban Planner,"land use planning, zoning regulations, gis, transportation planning, sustainability",9.05,683,"land use planning, sustainability, zoning regulations, transportation planning",4,Fresher
2019,BIM Civil Engineer,"ifc, civil 3d, clash detection, navisworks",20.72,547,"clash detection, navisworks, civil 3d, ifc",4,Senior
2015,Site Engineer,"surveying, safety management, method statement, quality checks, site supervision",13.56,391,"site supervision, quality checks, safety management",3,Mid
2017,Quantity Surveyor,"boq, contracts, primavera",12.82,838,"boq, contracts, primavera, estimation",4,Fresher
2020,Urban Planner,"transportation planning, zoning regulations, sustainability, land use planning",6.66,739,"sustainability, land use planning, transportation planning, zoning regulations",4,Mid
2021,Project Manager Civil,"primavera, pmp, contract administration, risk management",19.93,603,"primavera, pmp, contract administration, risk management",4,Mid
2017,Site Engineer,"site supervision, safety management, method statement",3.72,544,"method statement, safety management, site supervision",3,Mid
2021,Urban Planner,"zoning regulations, transportation planning, gis, land use planning",6.84,600,"transportation planning, gis, land use planning, zoning regulations",4,Senior
2021,BIM Civil Engineer,"navisworks, ifc, revit, clash detection, civil 3d",9.56,944,"revit, civil 3d, ifc",3,Fresher
2015,Project Manager Civil,"tendering, contract administration, risk management, pmp",21.98,610,"pmp, risk management, tendering, contract administration",4,Senior
2018,Site Engineer,"quality checks, site supervision, surveying",9.4,798,"site supervision, quality checks, surveying",3,Fresher
2015,Geotechnical Engineer,"plaxis, foundation design, soil mechanics, slope stability, bore log interpretation",8.03,542,"foundation design, plaxis, bore log interpretation, soil mechanics, slope stability",5,Senior
2020,Geotechnical Engineer,"slope stability, foundation design, bore log interpretation",9.5,738,"bore log interpretation, slope stability, foundation design",3,Senior
2020,Structural Engineer,"etabs, steel design, reinforced concrete, seismic design, staad pro",19.43,613,"etabs, reinforced concrete, steel design, staad pro",4,Mid
2019,Structural Engineer,"seismic design, steel design, reinforced concrete",17.97,701,"reinforced concrete, steel design, seismic design",3,Senior
2020,Quantity Surveyor,"contracts, boq, primavera",7.69,837,"boq, contracts, primavera, cost control",4,Senior
2015,Highway Engineer,"irc codes, pavement design, traffic engineering, autocad civil 3d",14.22,768,"traffic engineering, autocad civil 3d, pavement design",3,Mid
2019,BIM Civil Engineer,"revit, civil 3d, navisworks, ifc",14.17,232,"civil 3d, revit, ifc, navisworks",4,Mid
2025,Project Manager Civil,"risk management, primavera, contract administration, pmp",5.6,617,"pmp, primavera, contract administration, risk management, tendering",5,Mid
2024,Project Manager Civil,"risk management, tendering, pmp, primavera, contract administration",15.97,989,"risk management, pmp, primavera",3,Mid
2023,Structural Engineer,"reinforced concrete, staad pro, steel design, seismic design, etabs",19.93,627,"staad pro, seismic design, steel design, etabs",4,Fresher
2024,Urban Planner,"land use planning, gis, zoning regulations",7.92,976,"land use planning, zoning regulations, gis",3,Fresher
2015,BIM Civil Engineer,"navisworks, revit, clash detection, civil 3d, ifc",15.17,654,"clash detection, civil 3d, navisworks, revit, ifc",5,Fresher
2018,Geotechnical Engineer,"bore log interpretation, slope stability, soil mechanics, plaxis",12.73,841,"soil mechanics, plaxis",2,Mid
2016,BIM Civil Engineer,"revit, clash detection, civil 3d, ifc, navisworks",20.08,358,"ifc, revit, civil 3d, clash detection, navisworks",5,Fresher
2016,Site Engineer,"quality checks, site supervision, surveying",18.19,357,"quality checks, surveying, site supervision",3,Fresher
2015,Project Manager Civil,"contract administration, tendering, risk management, primavera",18.34,296,"tendering, contract administration, risk management, primavera",4,Senior
2022,Site Engineer,"quality checks, safety management, surveying",6.84,550,"surveying, safety management, quality checks",3,Mid
2016,Urban Planner,"zoning regulations, land use planning, sustainability",21.5,1188,"sustainability, zoning regulations, land use planning, gis",4,Fresher
2025,Site Engineer,"method statement, quality checks, site supervision",3.91,803,"method statement, quality checks",2,Fresher
2021,Structural Engineer,"staad pro, steel design, etabs",21.87,1161,"steel design, etabs, staad pro",3,Mid
2018,Quantity Surveyor,"boq, contracts, primavera, estimation",14.42,392,"contracts, boq, estimation",3,Mid
2020,Highway Engineer,"irc codes, traffic engineering, pavement design",5.87,637,"traffic engineering, pavement design, irc codes",3,Fresher
2025,Structural Engineer,"staad pro, etabs, seismic design, reinforced concrete",19.33,756,"seismic design, staad pro, etabs",3,Senior
2019,Structural Engineer,"reinforced concrete, etabs, seismic design, steel design, staad pro",11.23,640,"seismic design, staad pro, reinforced concrete",3,Mid
2023,Structural Engineer,"staad pro, seismic design, reinforced concrete",13.74,914,"seismic design, reinforced concrete, staad pro",3,Mid
2024,Highway Engineer,"autocad civil 3d, geometric design, traffic engineering",20.75,614,"traffic engineering, geometric design",2,Fresher
2016,Geotechnical Engineer,"foundation design, bore log interpretation, plaxis, slope stability",3.86,337,"slope stability, plaxis, bore log interpretation, foundation design, soil mechanics",5,Fresher
2016,Geotechnical Engineer,"foundation design, soil mechanics, bore log interpretation, slope stability",19.78,652,"bore log interpretation, foundation design, soil mechanics",3,Mid
2015,Quantity Surveyor,"contracts, boq, cost control, estimation",7.18,863,"cost control, estimation",2,Mid
2024,BIM Civil Engineer,"civil 3d, clash detection, navisworks, ifc, revit",17.86,493,"ifc, clash detection, navisworks, revit",4,Fresher
2017,Structural Engineer,"steel design, seismic design, reinforced concrete, etabs, staad pro",21.04,580,"etabs, reinforced concrete",2,Mid
2025,Highway Engineer,"pavement design, irc codes, traffic engineering, geometric design, autocad civil 3d",6.39,590,"geometric design, pavement design, irc codes, autocad civil 3d, traffic engineering",5,Mid
2017,Highway Engineer,"pavement design, traffic engineering, autocad civil 3d",19.05,740,"autocad civil 3d, pavement design",2,Mid
2018,Quantity Surveyor,"cost control, primavera, boq, contracts, estimation",18.29,1229,"contracts, boq, estimation, primavera",4,Fresher
2020,Site Engineer,"method statement, surveying, site supervision",14.03,843,"method statement, surveying, site supervision, quality checks",4,Fresher
2025,Quantity Surveyor,"cost control, estimation, boq, primavera",13.9,282,"cost control, estimation, primavera, boq",4,Fresher
2020,BIM Civil Engineer,"ifc, revit, civil 3d",14.63,581,"ifc, revit, civil 3d, navisworks",4,Fresher
2017,Geotechnical Engineer,"soil mechanics, slope stability, bore log interpretation, foundation design",18.61,982,"bore log interpretation, foundation design, slope stability",3,Fresher
2021,Structural Engineer,"staad pro, seismic design, etabs",9.41,697,"seismic design, etabs",2,Fresher
2019,Site Engineer,"quality checks, method statement, surveying",15.52,439,"surveying, method statement, quality checks",3,Fresher
2022,BIM Civil Engineer,"revit, clash detection, civil 3d, ifc",13.44,743,"revit, clash detection",2,Fresher
2021,BIM Civil Engineer,"navisworks, ifc, civil 3d, clash detection, revit",21.63,328,"ifc, civil 3d, clash detection, navisworks, revit",5,Fresher
2017,Urban Planner,"land use planning, transportation planning, gis, zoning regulations",19.98,725,"gis, land use planning, transportation planning",3,Mid
2016,Quantity Surveyor,"cost control, estimation, contracts, primavera, boq",4.73,578,"primavera, boq, contracts, estimation, cost control",5,Fresher
2021,BIM Civil Engineer,"ifc, navisworks, civil 3d",18.72,722,"ifc, civil 3d",2,Fresher
2018,Project Manager Civil,"pmp, primavera, tendering, risk management, contract administration",18.41,955,"pmp, primavera, risk management",3,Senior
2021,Site Engineer,"surveying, safety management, site supervision",16.5,697,"site supervision, surveying, safety management",3,Senior
2016,Geotechnical Engineer,"bore log interpretation, soil mechanics, slope stability",7.41,594,"soil mechanics, bore log interpretation, slope stability, plaxis",4,Fresher
2019,Highway Engineer,"geometric design, traffic engineering, pavement design, autocad civil 3d",6.97,984,"geometric design, traffic engineering, autocad civil 3d",3,Mid
2025,Structural Engineer,"seismic design, steel design, staad pro",19.56,589,"staad pro, steel design, seismic design",3,Senior
2019,Quantity Surveyor,"cost control, contracts, boq",13.3,966,"contracts, cost control, boq",3,Senior
2019,Geotechnical Engineer,"slope stability, soil mechanics, foundation design, bore log interpretation",7.62,602,"slope stability, soil mechanics",2,Fresher
2021,Project Manager Civil,"primavera, risk management, tendering, pmp",5.55,740,"risk management, pmp, contract administration",3,Mid
2024,Highway Engineer,"pavement design, traffic engineering, autocad civil 3d, geometric design, irc codes",19.31,413,"pavement design, autocad civil 3d, irc codes",3,Fresher
2021,BIM Civil Engineer,"navisworks, ifc, clash detection, revit",11.46,542,"navisworks, clash detection, revit",3,Mid
2018,Project Manager Civil,"pmp, primavera, tendering, contract administration",8.62,475,"primavera, pmp, tendering",3,Senior
2023,BIM Civil Engineer,"clash detection, revit, navisworks",7.69,369,"navisworks, clash detection, revit, ifc",4,Fresher
2023,Urban Planner,"transportation planning, sustainability, land use planning",18.8,809,"sustainability, land use planning, transportation planning",3,Fresher
2021,Project Manager Civil,"risk management, primavera, contract administration, tendering, pmp",8.28,575,"tendering, risk management, contract administration, primavera, pmp",5,Mid
2023,Quantity Surveyor,"cost control, contracts, boq, primavera",4.71,922,"contracts, boq, cost control, primavera",4,Mid
2018,Structural Engineer,"seismic design, staad pro, reinforced concrete, etabs",9.85,658,"reinforced concrete, staad pro, seismic design",3,Mid
2020,Geotechnical Engineer,"bore log interpretation, slope stability, plaxis, soil mechanics",8.79,715,"soil mechanics, plaxis, slope stability, bore log interpretation",4,Fresher
2024,Structural Engineer,"steel design, seismic design, staad pro",17.39,577,"seismic design, staad pro, steel design, reinforced concrete",4,Fresher
2016,Highway Engineer,"irc codes, autocad civil 3d, traffic engineering",21.48,650,"irc codes, autocad civil 3d",2,Fresher
2021,Highway Engineer,"geometric design, irc codes, pavement design",15.24,739,"irc codes, pavement design, geometric design, autocad civil 3d",4,Fresher
2019,Urban Planner,"gis, zoning regulations, land use planning, transportation planning",20.79,767,"gis, transportation planning, land use planning, zoning regulations",4,Mid
2024,Site Engineer,"method statement, safety management, site supervision, surveying, quality checks",15.53,493,"quality checks, method statement",2,Mid
2023,Quantity Surveyor,"boq, cost control, primavera",6.0,960,"primavera, cost control, boq, contracts",4,Fresher
2018,Structural Engineer,"steel design, reinforced concrete, seismic design, etabs, staad pro",9.97,801,"reinforced concrete, etabs, staad pro, seismic design, steel design",5,Fresher
2023,Quantity Surveyor,"boq, primavera, cost control",5.6,500,"boq, primavera, cost control",3,Senior
2019,Urban Planner,"land use planning, transportation planning, sustainability, zoning regulations, gis",8.76,535,"transportation planning, land use planning, zoning regulations",3,Senior
2021,Highway Engineer,"irc codes, traffic engineering, pavement design, autocad civil 3d",16.79,577,"pavement design, autocad civil 3d, traffic engineering, irc codes, geometric design",5,Mid
2017,Quantity Surveyor,"primavera, estimation, boq",13.58,912,"primavera, estimation, boq",3,Mid
2020,Project Manager Civil,"pmp, contract administration, risk management",12.24,368,"pmp, risk management, contract administration, tendering",4,Fresher
2024,Geotechnical Engineer,"slope stability, bore log interpretation, soil mechanics, foundation design",18.36,385,"bore log interpretation, slope stability, foundation design",3,Mid
2021,Site Engineer,"safety management, quality checks, method statement",11.61,745,"method statement, safety management, quality checks",3,Fresher
2015,Quantity Surveyor,"contracts, boq, estimation, cost control, primavera",12.79,542,"primavera, contracts",2,Fresher
2020,Highway Engineer,"autocad civil 3d, traffic engineering, pavement design",7.39,806,"pavement design, traffic engineering, autocad civil 3d",3,Fresher
2019,BIM Civil Engineer,"clash detection, ifc, navisworks, revit, civil 3d",8.6,638,"civil 3d, ifc",2,Senior
2019,Highway Engineer,"pavement design, autocad civil 3d, irc codes",16.67,904,"irc codes, autocad civil 3d, pavement design, traffic engineering",4,Fresher
2021,Quantity Surveyor,"primavera, contracts, boq, estimation, cost control",7.88,923,"cost control, primavera, boq, contracts",4,Mid
2015,Highway Engineer,"traffic engineering, pavement design, geometric design",7.65,431,"geometric design, pavement design, traffic engineering",3,Senior
2024,Quantity Surveyor,"primavera, estimation, cost control, boq, contracts",18.47,334,"boq, cost control, estimation",3,Fresher
2025,Urban Planner,"sustainability, transportation planning, land use planning, gis",10.13,861,"sustainability, transportation planning, gis",3,Senior
2025,Project Manager Civil,"pmp, primavera, contract administration, risk management",19.32,345,"contract administration, pmp, risk management, primavera",4,Mid
2022,Site Engineer,"surveying, site supervision, safety management, method statement, quality checks",15.17,731,"site supervision, quality checks, method statement, surveying",4,Mid
2016,Highway Engineer,"irc codes, geometric design, traffic engineering, pavement design, autocad civil 3d",17.54,408,"geometric design, irc codes, traffic engineering, autocad civil 3d",4,Fresher
2017,Quantity Surveyor,"primavera, boq, estimation",17.82,500,"primavera, boq, contracts",3,Mid
2025,BIM Civil Engineer,"clash detection, civil 3d, revit, navisworks, ifc",8.48,675,"civil 3d, ifc, revit, clash detection",4,Fresher
2021,Geotechnical Engineer,"foundation design, bore log interpretation, soil mechanics, slope stability, plaxis",19.12,882,"soil mechanics, bore log interpretation, slope stability",3,Mid
2015,Quantity Surveyor,"cost control, primavera, contracts",6.22,795,"contracts, cost control, estimation",3,Mid
2017,Urban Planner,"zoning regulations, gis, transportation planning, land use planning",21.0,569,"gis, zoning regulations, transportation planning, land use planning, sustainability",5,Fresher
2025,Structural Engineer,"seismic design, reinforced concrete, staad pro, steel design, etabs",4.43,972,"seismic design, reinforced concrete, etabs, steel design, staad pro",5,Senior
2019,Site Engineer,"quality checks, method statement, safety management",14.06,794,"method statement, quality checks, safety management",3,Senior
2015,Highway Engineer,"pavement design, autocad civil 3d, traffic engineering",20.89,855,"autocad civil 3d, traffic engineering, pavement design, geometric design",4,Senior
2020,Highway Engineer,"pavement design, geometric design, autocad civil 3d, irc codes",8.08,714,"pavement design, irc codes, autocad civil 3d",3,Mid
2016,Structural Engineer,"steel design, seismic design, staad pro",11.76,764,"staad pro, steel design, seismic design, reinforced concrete",4,Fresher
2025,Project Manager Civil,"risk management, primavera, tendering, pmp",19.83,501,"primavera, risk management, pmp, tendering, contract administration",5,Fresher
2018,Project Manager Civil,"pmp, primavera, tendering",10.02,899,"pmp, primavera, tendering, risk management",4,Mid
2025,Project Manager Civil,"risk management, primavera, pmp",14.3,689,"risk management, pmp, primavera",3,Fresher
2019,Site Engineer,"method statement, quality checks, safety management, surveying, site supervision",11.93,1019,"site supervision, safety management, method statement, quality checks, surveying",5,Mid
2024,Quantity Surveyor,"estimation, contracts, cost control, boq",21.03,630,"boq, contracts, cost control, estimation, primavera",5,Fresher
2017,BIM Civil Engineer,"revit, civil 3d, ifc",7.97,295,"ifc, civil 3d, revit, clash detection",4,Senior
2025,Highway Engineer,"autocad civil 3d, irc codes, pavement design",21.22,870,"autocad civil 3d, pavement design, irc codes",3,Fresher
2017,Highway Engineer,"irc codes, autocad civil 3d, traffic engineering, geometric design",3.85,407,"irc codes, autocad civil 3d",2,Mid
2022,Geotechnical Engineer,"slope stability, foundation design, plaxis",10.46,458,"foundation design, slope stability",2,Fresher
2019,Structural Engineer,"steel design, staad pro, seismic design",15.95,826,"seismic design, staad pro, steel design",3,Senior
2017,Highway Engineer,"autocad civil 3d, geometric design, traffic engineering, pavement design, irc codes",18.39,677,"autocad civil 3d, geometric design",2,Mid
2024,BIM Civil Engineer,"navisworks, ifc, clash detection, revit, civil 3d",18.69,625,"ifc, clash detection, revit, civil 3d, navisworks",5,Senior
2015,Structural Engineer,"etabs, steel design, reinforced concrete, staad pro",5.91,684,"staad pro, reinforced concrete, etabs",3,Mid
2023,Quantity Surveyor,"cost control, contracts, boq, primavera",4.41,910,"cost control, primavera, boq, contracts, estimation",5,Fresher
2019,BIM Civil Engineer,"revit, ifc, clash detection, navisworks",14.61,604,"navisworks, revit, clash detection, ifc, civil 3d",5,Senior
2015,Quantity Surveyor,"primavera, cost control, contracts, estimation, boq",14.72,685,"primavera, estimation, contracts, cost control, boq",5,Senior
2025,Structural Engineer,"reinforced concrete, etabs, seismic design, steel design",6.47,747,"steel design, reinforced concrete, seismic design, etabs, staad pro",5,Fresher
2022,Site Engineer,"quality checks, safety management, method statement, site supervision, surveying",5.61,483,"method statement, site supervision",2,Mid
2021,BIM Civil Engineer,"civil 3d, revit, ifc",8.61,1201,"ifc, revit, civil 3d",3,Senior
2018,Quantity Surveyor,"primavera, estimation, boq, contracts",6.06,626,"boq, contracts, estimation, primavera",4,Mid
2024,Structural Engineer,"staad pro, etabs, steel design, reinforced concrete, seismic design",21.45,503,"seismic design, etabs, reinforced concrete, steel design",4,Mid
2023,Project Manager Civil,"tendering, contract administration, pmp, primavera, risk management",9.36,588,"risk management, contract administration",2,Senior
2016,Urban Planner,"transportation planning, zoning regulations, sustainability",6.65,990,"zoning regulations, sustainability, transportation planning, gis",4,Senior
2022,Highway Engineer,"irc codes, autocad civil 3d, pavement design, traffic engineering, geometric design",18.62,490,"irc codes, autocad civil 3d, traffic engineering",3,Fresher
2021,Geotechnical Engineer,"soil mechanics, plaxis, foundation design",13.24,629,"soil mechanics, plaxis, foundation design, slope stability",4,Senior
2023,Site Engineer,"site supervision, surveying, quality checks, safety management",21.7,527,"safety management, surveying, site supervision, quality checks",4,Mid
2021,Geotechnical Engineer,"plaxis, foundation design, soil mechanics, slope stability",15.28,809,"slope stability, foundation design",2,Fresher
2024,Structural Engineer,"steel design, staad pro, reinforced concrete, seismic design",13.23,1048,"steel design, seismic design, staad pro, reinforced concrete",4,Senior
2016,Urban Planner,"sustainability, transportation planning, zoning regulations, land use planning, gis",16.71,373,"land use planning, transportation planning, gis, sustainability",4,Senior
2025,Structural Engineer,"steel design, staad pro, reinforced concrete, seismic design",17.07,501,"staad pro, steel design, reinforced concrete, etabs",4,Senior
2024,BIM Civil Engineer,"navisworks, revit, ifc, clash detection",15.5,512,"clash detection, navisworks, revit, ifc",4,Senior
2020,Structural Engineer,"reinforced concrete, steel design, seismic design, etabs, staad pro",9.37,743,"staad pro, etabs, reinforced concrete",3,Mid
2019,Urban Planner,"zoning regulations, transportation planning, gis",20.32,909,"zoning regulations, transportation planning, gis, land use planning",4,Senior
2018,Geotechnical Engineer,"foundation design, plaxis, slope stability, soil mechanics, bore log interpretation",5.15,580,"foundation design, plaxis",2,Mid
2021,Quantity Surveyor,"contracts, boq, cost control",13.67,809,"contracts, boq, cost control",3,Senior
2020,Structural Engineer,"staad pro, etabs, seismic design, reinforced concrete",5.75,751,"seismic design, etabs, staad pro",3,Mid
2018,BIM Civil Engineer,"clash detection, navisworks, ifc",15.29,852,"ifc, navisworks",2,Fresher
2015,Site Engineer,"quality checks, safety management, surveying, site supervision",7.02,899,"surveying, safety management, quality checks, site supervision, method statement",5,Fresher
2015,Structural Engineer,"seismic design, steel design, etabs, staad pro, reinforced concrete",11.93,1248,"staad pro, etabs, steel design, reinforced concrete, seismic design",5,Senior
2024,Urban Planner,"zoning regulations, gis, transportation planning, sustainability",9.01,1036,"gis, transportation planning, sustainability, land use planning",4,Fresher
2024,Quantity Surveyor,"contracts, boq, cost control, estimation, primavera",15.42,814,"contracts, estimation, primavera, boq, cost control",5,Senior
2022,Geotechnical Engineer,"slope stability, bore log interpretation, plaxis",5.23,679,"bore log interpretation, plaxis, slope stability",3,Senior
2021,Geotechnical Engineer,"slope stability, plaxis, bore log interpretation, soil mechanics, foundation design",12.89,984,"bore log interpretation, soil mechanics, foundation design",3,Senior
2022,BIM Civil Engineer,"navisworks, revit, civil 3d, ifc",19.88,575,"revit, civil 3d, clash detection",3,Fresher
2024,BIM Civil Engineer,"clash detection, ifc, revit",5.11,799,"clash detection, revit",2,Fresher
2016,Quantity Surveyor,"contracts, primavera, cost control, boq",6.76,874,"contracts, primavera, estimation",3,Fresher
2015,Project Manager Civil,"risk management, primavera, contract administration",9.85,1011,"contract administration, primavera, risk management, pmp",4,Mid
2022,Structural Engineer,"steel design, reinforced concrete, seismic design, etabs, staad pro",21.08,915,"steel design, seismic design",2,Mid
2017,Site Engineer,"site supervision, quality checks, method statement, surveying, safety management",15.67,535,"surveying, site supervision, quality checks, method statement, safety management",5,Fresher
2021,BIM Civil Engineer,"clash detection, ifc, navisworks",18.94,889,"clash detection, navisworks, ifc",3,Mid
2025,Project Manager Civil,"contract administration, tendering, risk management",18.75,618,"tendering, risk management, contract administration",3,Fresher
2025,Quantity Surveyor,"cost control, primavera, boq",8.57,813,"cost control, boq, primavera",3,Senior
2015,Highway Engineer,"traffic engineering, geometric design, pavement design, irc codes, autocad civil 3d",5.93,776,"geometric design, irc codes",2,Senior
2017,Structural Engineer,"reinforced concrete, seismic design, staad pro, etabs",10.53,837,"etabs, reinforced concrete, seismic design, staad pro",4,Senior
2018,BIM Civil Engineer,"ifc, navisworks, civil 3d",12.81,674,"civil 3d, ifc, navisworks, revit",4,Senior
2019,Quantity Surveyor,"primavera, contracts, boq",21.45,613,"primavera, boq, contracts",3,Fresher
2015,Highway Engineer,"traffic engineering, irc codes, autocad civil 3d, pavement design",6.16,584,"traffic engineering, autocad civil 3d, pavement design, geometric design",4,Fresher
2022,BIM Civil Engineer,"ifc, clash detection, navisworks, revit, civil 3d",16.6,695,"revit, ifc, civil 3d",3,Fresher
2020,Structural Engineer,"staad pro, seismic design, steel design",9.98,801,"steel design, seismic design, staad pro",3,Senior
2023,BIM Civil Engineer,"navisworks, civil 3d, revit, ifc, clash detection",11.83,710,"navisworks, revit",2,Senior
2017,Project Manager Civil,"contract administration, primavera, risk management, tendering, pmp",16.21,611,"risk management, tendering, primavera, contract administration, pmp",5,Fresher
2018,Highway Engineer,"autocad civil 3d, pavement design, traffic engineering, irc codes, geometric design",20.53,734,"autocad civil 3d, irc codes, pavement design, traffic engineering",4,Senior
2016,Project Manager Civil,"primavera, contract administration, tendering, risk management, pmp",14.2,530,"risk management, primavera, pmp",3,Senior
2024,Urban Planner,"transportation planning, gis, land use planning, zoning regulations, sustainability",6.37,729,"gis, transportation planning, zoning regulations, land use planning",4,Senior
2022,Highway Engineer,"irc codes, pavement design, traffic engineering, geometric design, autocad civil 3d",11.9,784,"traffic engineering, geometric design, irc codes, pavement design",4,Mid
2023,BIM Civil Engineer,"ifc, civil 3d, revit, navisworks",13.22,787,"navisworks, revit",2,Fresher
2022,Quantity Surveyor,"contracts, estimation, boq",10.18,846,"estimation, contracts, boq",3,Fresher
2021,Urban Planner,"gis, transportation planning, zoning regulations, sustainability",15.27,846,"zoning regulations, gis, sustainability, transportation planning",4,Senior
2017,Site Engineer,"surveying, safety management, site supervision, quality checks, method statement",6.33,479,"safety management, site supervision, method statement, surveying",4,Senior
2015,BIM Civil Engineer,"civil 3d, revit, clash detection, navisworks",10.67,464,"revit, clash detection, navisworks, civil 3d",4,Fresher
2018,Urban Planner,"zoning regulations, transportation planning, gis, sustainability, land use planning",19.51,603,"land use planning, gis, sustainability, transportation planning, zoning regulations",5,Mid
2025,Structural Engineer,"etabs, seismic design, staad pro, steel design",15.35,694,"seismic design, etabs, staad pro, steel design, reinforced concrete",5,Senior
2019,Urban Planner,"land use planning, sustainability, transportation planning",18.62,889,"sustainability, land use planning, transportation planning",3,Fresher
2021,Geotechnical Engineer,"bore log interpretation, soil mechanics, plaxis, foundation design",18.28,677,"soil mechanics, bore log interpretation",2,Fresher
2023,Geotechnical Engineer,"bore log interpretation, foundation design, soil mechanics, slope stability, plaxis",8.59,827,"slope stability, soil mechanics, foundation design, bore log interpretation, plaxis",5,Fresher
2022,Highway Engineer,"geometric design, irc codes, autocad civil 3d, pavement design",15.75,584,"geometric design, pavement design, irc codes, traffic engineering",4,Mid
2020,Project Manager Civil,"risk management, primavera, tendering, contract administration, pmp",18.64,598,"pmp, primavera",2,Fresher
2017,Site Engineer,"site supervision, safety management, surveying",13.04,941,"site supervision, safety management, surveying",3,Fresher
2024,Quantity Surveyor,"contracts, boq, primavera",15.76,473,"boq, primavera, contracts",3,Senior
2020,Project Manager Civil,"tendering, contract administration, primavera, risk management",14.31,843,"primavera, contract administration, risk management, tendering",4,Senior
2018,Quantity Surveyor,"estimation, cost control, contracts, boq, primavera",7.68,895,"boq, primavera, estimation, cost control, contracts",5,Senior
2022,Site Engineer,"method statement, safety management, surveying",5.59,806,"surveying, safety management, method statement",3,Fresher
2024,Site Engineer,"site supervision, safety management, method statement, surveying, quality checks",21.67,617,"safety management, site supervision, quality checks, surveying, method statement",5,Mid
2023,Quantity Surveyor,"contracts, primavera, cost control, boq, estimation",14.66,803,"contracts, primavera, estimation, boq",4,Mid
2019,Quantity Surveyor,"cost control, estimation, contracts",12.83,678,"cost control, estimation, contracts, boq",4,Fresher
2019,Urban Planner,"land use planning, sustainability, gis, zoning regulations, transportation planning",10.72,706,"sustainability, zoning regulations, transportation planning, land use planning",4,Mid
2019,Geotechnical Engineer,"plaxis, bore log interpretation, foundation design",5.06,416,"plaxis, foundation design, slope stability",3,Mid
2024,Geotechnical Engineer,"slope stability, plaxis, soil mechanics, foundation design",14.03,835,"soil mechanics, foundation design, slope stability",3,Mid
2017,Geotechnical Engineer,"slope stability, bore log interpretation, foundation design, soil mechanics, plaxis",10.78,862,"foundation design, bore log interpretation, slope stability",3,Senior
2020,Site Engineer,"method statement, safety management, site supervision",4.88,1112,"safety management, site supervision, method statement",3,Senior
