Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2017,DSP Engineer,"fft, communications algorithms, digital filters, fixed point arithmetic, matlab",9.99,829,"fixed point arithmetic, fft, digital filters, matlab, communications algorithms",5,Mid
2018,VLSI Design Engineer,"verilog, rtl design, vhdl, timing closure, synthesis",9.21,557,"timing closure, synthesis, vhdl, rtl design, verilog",5,Fresher
2024,RF Engineer,"network analyzer, smith chart, impedance matching, rf chain, antenna design",6.67,641,"impedance matching, smith chart, network analyzer",3,Fresher
2023,Telecom Network Engineer,"ran planning, link budget, lte, fiber optics",16.69,581,"lte, fiber optics, link budget, ran planning",4,Fresher
2015,PCB Design Engineer,"high speed pcb, altium designer, emi emc, signal integrity, stackup design",4.79,1038,"emi emc, signal integrity, stackup design, high speed pcb",4,Fresher
2024,DSP Engineer,"digital filters, communications algorithms, matlab",21.87,513,"digital filters, communications algorithms, matlab",3,Mid
2015,Telecom Network Engineer,"fiber optics, link budget, ran planning, lte, wireless protocols",20.98,792,"ran planning, wireless protocols, fiber optics, lte, link budget",5,Fresher
2024,PCB Design Engineer,"signal integrity, emi emc, altium designer, stackup design, high speed pcb",3.62,859,"altium designer, signal integrity, high speed pcb, stackup design",4,Fresher
2016,DSP Engineer,"fft, matlab, fixed point arithmetic",15.79,662,"fft, fixed point arithmetic, matlab",3,Mid
2020,Hardware Test Engineer,"ate testing, test patterns, yield analysis, boundary scan, dft",18.41,726,"ate testing, yield analysis, test patterns, boundary scan, dft",5,Fresher
2015,PCB Design Engineer,"emi emc, high speed pcb, signal integrity, altium designer",21.78,456,"high speed pcb, emi emc, altium designer, signal integrity",4,Fresher
2025,Embedded Systems Engineer,"microcontroller, firmware, arm cortex, spi protocol",15.85,967,"microcontroller, arm cortex, spi protocol",3,Fresher
2018,PCB Design Engineer,"altium designer, high speed pcb, emi emc",16.51,1021,"emi emc, altium designer",2,Mid
2020,PCB Design Engineer,"high speed pcb, signal integrity, stackup design",4.75,898,"signal integrity, stackup design, high speed pcb, emi emc",4,Fresher
2024,Analog Design Engineer,"layout, op amp design, bandgap reference",13.56,1039,"op amp design, bandgap reference, layout",3,Mid
2020,VLSI Design Engineer,"timing closure, synthesis, verilog, rtl design, vhdl",18.35,674,"timing closure, rtl design",2,Mid
2016,VLSI Design Engineer,"timing closure, synthesis, rtl design, vhdl",15.6,436,"timing closure, vhdl, synthesis, rtl design",4,Senior
2017,Analog Design Engineer,"layout, adc design, op amp design, bandgap reference",19.36,801,"op amp design, bandgap reference, layout",3,Fresher
2016,RF Engineer,"smith chart, impedance matching, rf chain",14.77,567,"smith chart, impedance matching, rf chain, antenna design",4,Senior
2023,Analog Design Engineer,"layout, op amp design, spice simulation, adc design",14.12,970,"adc design, layout, op amp design",3,Mid
2022,DSP Engineer,"matlab, fft, digital filters, communications algorithms, fixed point arithmetic",20.52,468,"digital filters, fixed point arithmetic, fft, matlab, communications algorithms",5,Mid
2023,PCB Design Engineer,"emi emc, altium designer, signal integrity, stackup design, high speed pcb",21.16,590,"signal integrity, emi emc, high speed pcb",3,Mid
2019,Hardware Test Engineer,"yield analysis, ate testing, boundary scan, test patterns, dft",9.8,1068,"ate testing, yield analysis, dft, test patterns",4,Fresher
2021,PCB Design Engineer,"stackup design, emi emc, altium designer, high speed pcb",6.6,926,"altium designer, high speed pcb, emi emc",3,Senior
2025,Embedded Systems Engineer,"microcontroller, arm cortex, spi protocol, rtos",21.02,910,"rtos, arm cortex",2,Senior
2025,Analog Design Engineer,"bandgap reference, layout, op amp design, adc design, spice simulation",16.22,791,"adc design, layout, spice simulation, op amp design, bandgap reference",5,Mid
2021,Hardware Test Engineer,"dft, test patterns, ate testing, boundary scan, yield analysis",13.12,795,"dft, ate testing, yield analysis, test patterns",4,Fresher
2017,RF Engineer,"rf chain, smith chart, antenna design, network analyzer, impedance matching",19.21,861,"smith chart, impedance matching, network analyzer, antenna design, rf chain",5,Mid
2016,PCB Design Engineer,"high speed pcb, signal integrity, emi emc, altium designer",13.87,729,"high speed pcb, signal integrity, emi emc, altium designer",4,Fresher
2024,DSP Engineer,"communications algorithms, matlab, fft, digital filters",14.36,580,"matlab, communications algorithms, fft, digital filters",4,Fresher
2015,PCB Design Engineer,"emi emc, stackup design, altium designer, high speed pcb, signal integrity",8.1,358,"signal integrity, high speed pcb, emi emc, altium designer, stackup design",5,Mid
2019,Telecom Network Engineer,"wireless protocols, fiber optics, ran planning, lte",14.6,677,"fiber optics, ran planning",2,Mid
2024,DSP Engineer,"communications algorithms, digital filters, fixed point arithmetic, matlab, fft",4.38,752,"fixed point arithmetic, fft, digital filters",3,Mid
2015,DSP Engineer,"digital filters, communications algorithms, fft, fixed point arithmetic",7.6,524,"fft, fixed point arithmetic, digital filters",3,Fresher
2017,Embedded Systems Engineer,"arm cortex, microcontroller, spi protocol, firmware, rtos",14.94,679,"spi protocol, microcontroller, arm cortex, firmware",4,Senior
2019,Telecom Network Engineer,"wireless protocols, link budget, lte",12.65,658,"wireless protocols, link budget, lte",3,Senior
2023,Telecom Network Engineer,"wireless protocols, lte, ran planning, link budget, fiber optics",4.14,440,"lte, wireless protocols",2,Fresher
2025,DSP Engineer,"digital filters, fixed point arithmetic, fft, matlab, communications algorithms",13.66,983,"fixed point arithmetic, matlab, communications algorithms, fft",4,Mid
2017,VLSI Design Engineer,"verilog, vhdl, timing closure, rtl design, synthesis",15.63,860,"synthesis, vhdl, timing closure, verilog, rtl design",5,Fresher
2024,VLSI Design Engineer,"synthesis, vhdl, verilog",21.64,802,"vhdl, synthesis, verilog",3,Senior
2015,RF Engineer,"rf chain, impedance matching, smith chart, antenna design, network analyzer",10.38,518,"impedance matching, smith chart",2,Senior
2020,RF Engineer,"network analyzer, rf chain, smith chart",13.42,785,"smith chart, rf chain, network analyzer, antenna design",4,Fresher
2020,Hardware Test Engineer,"ate testing, dft, yield analysis, test patterns, boundary scan",14.24,522,"ate testing, test patterns, dft",3,Fresher
2018,Analog Design Engineer,"spice simulation, bandgap reference, layout",9.34,756,"layout, bandgap reference, spice simulation",3,Fresher
2025,DSP Engineer,"communications algorithms, fft, digital filters, fixed point arithmetic, matlab",4.56,611,"communications algorithms, matlab, fft",3,Mid
2021,RF Engineer,"antenna design, rf chain, smith chart, network analyzer, impedance matching",17.14,986,"antenna design, smith chart, impedance matching, rf chain",4,Senior
2015,Hardware Test Engineer,"dft, boundary scan, yield analysis",17.71,1057,"dft, yield analysis, boundary scan",3,Senior
2025,RF Engineer,"smith chart, antenna design, rf chain, network analyzer",16.47,1004,"smith chart, rf chain, network analyzer, impedance matching",4,Senior
2018,PCB Design Engineer,"high speed pcb, altium designer, signal integrity",6.72,659,"high speed pcb, signal integrity, altium designer, stackup design",4,Senior
2016,Embedded Systems Engineer,"arm cortex, firmware, microcontroller, spi protocol, rtos",8.09,827,"spi protocol, microcontroller, arm cortex, rtos",4,Mid
2017,PCB Design Engineer,"stackup design, emi emc, altium designer, signal integrity, high speed pcb",11.29,785,"high speed pcb, altium designer, signal integrity, stackup design",4,Senior
2017,Telecom Network Engineer,"fiber optics, ran planning, wireless protocols",19.21,818,"ran planning, wireless protocols, link budget",3,Mid
2025,Telecom Network Engineer,"wireless protocols, fiber optics, ran planning, link budget",18.37,660,"fiber optics, link budget, ran planning",3,Fresher
2017,Embedded Systems Engineer,"firmware, microcontroller, arm cortex, rtos, spi protocol",20.41,911,"arm cortex, rtos, spi protocol, firmware",4,Fresher
2019,DSP Engineer,"matlab, fft, communications algorithms, fixed point arithmetic",6.67,609,"fft, matlab, fixed point arithmetic, communications algorithms",4,Mid
2015,Telecom Network Engineer,"wireless protocols, link budget, lte, ran planning",16.48,867,"ran planning, lte, wireless protocols",3,Mid
2015,VLSI Design Engineer,"verilog, synthesis, rtl design, vhdl, timing closure",16.89,291,"synthesis, verilog",2,Fresher
2015,Embedded Systems Engineer,"arm cortex, rtos, microcontroller, firmware",20.85,995,"firmware, arm cortex, microcontroller, rtos, spi protocol",5,Mid
2019,RF Engineer,"antenna design, network analyzer, impedance matching",15.48,621,"antenna design, network analyzer",2,Senior
2020,Telecom Network Engineer,"link budget, lte, fiber optics, ran planning",12.69,654,"ran planning, fiber optics, lte, link budget",4,Mid
2025,Hardware Test Engineer,"boundary scan, yield analysis, ate testing, dft, test patterns",3.59,672,"test patterns, dft, boundary scan",3,Mid
2018,PCB Design Engineer,"stackup design, altium designer, signal integrity, high speed pcb, emi emc",3.84,1102,"stackup design, emi emc, signal integrity",3,Senior
2023,DSP Engineer,"communications algorithms, fixed point arithmetic, fft",16.79,801,"fft, fixed point arithmetic, communications algorithms",3,Senior
2025,Embedded Systems Engineer,"firmware, microcontroller, arm cortex",16.53,931,"arm cortex, firmware, microcontroller, rtos",4,Senior
2017,Hardware Test Engineer,"boundary scan, test patterns, yield analysis",7.09,830,"yield analysis, boundary scan, test patterns",3,Senior
2023,Analog Design Engineer,"bandgap reference, spice simulation, layout",13.96,917,"bandgap reference, spice simulation, layout, adc design",4,Senior
2019,Telecom Network Engineer,"ran planning, link budget, wireless protocols",15.37,847,"ran planning, link budget, wireless protocols",3,Fresher
2020,Hardware Test Engineer,"dft, yield analysis, boundary scan",7.81,853,"yield analysis, dft, boundary scan",3,Senior
2018,PCB Design Engineer,"altium designer, signal integrity, stackup design",20.84,653,"signal integrity, altium designer, stackup design",3,Fresher
2025,Analog Design Engineer,"adc design, op amp design, spice simulation",17.86,461,"op amp design, adc design, spice simulation",3,Senior
2017,Embedded Systems Engineer,"arm cortex, rtos, firmware, spi protocol, microcontroller",16.8,678,"arm cortex, firmware",2,Mid
2018,DSP Engineer,"matlab, fft, fixed point arithmetic, digital filters, communications algorithms",10.7,1192,"communications algorithms, digital filters, fft, matlab, fixed point arithmetic",5,Senior
2017,Analog Design Engineer,"op amp design, adc design, bandgap reference",4.54,775,"bandgap reference, adc design, op amp design",3,Senior
2024,VLSI Design Engineer,"timing closure, synthesis, verilog, vhdl",13.37,621,"timing closure, synthesis, vhdl",3,Senior
2016,VLSI Design Engineer,"vhdl, rtl design, verilog",16.29,700,"rtl design, vhdl, verilog, synthesis",4,Senior
2020,RF Engineer,"network analyzer, rf chain, smith chart",4.59,692,"smith chart, rf chain, network analyzer",3,Mid
2022,Analog Design Engineer,"layout, adc design, bandgap reference",14.76,793,"bandgap reference, adc design, layout, op amp design",4,Fresher
2019,Embedded Systems Engineer,"microcontroller, arm cortex, rtos, spi protocol",13.56,1038,"microcontroller, spi protocol, arm cortex, rtos",4,Senior
2021,Analog Design Engineer,"spice simulation, adc design, bandgap reference",16.02,1105,"adc design, bandgap reference, spice simulation, op amp design",4,Fresher
2021,RF Engineer,"rf chain, network analyzer, smith chart, impedance matching",17.13,718,"impedance matching, rf chain, network analyzer, smith chart",4,Mid
2016,Hardware Test Engineer,"yield analysis, test patterns, ate testing, boundary scan, dft",21.36,422,"yield analysis, ate testing, dft",3,Fresher
2024,DSP Engineer,"matlab, fixed point arithmetic, communications algorithms",15.52,426,"communications algorithms, matlab, fixed point arithmetic",3,Fresher
2016,VLSI Design Engineer,"timing closure, vhdl, rtl design, verilog",13.0,579,"vhdl, rtl design, synthesis",3,Mid
2017,VLSI Design Engineer,"rtl design, timing closure, synthesis",17.55,434,"timing closure, rtl design, synthesis",3,Fresher
2020,RF Engineer,"network analyzer, rf chain, smith chart",7.4,500,"rf chain, network analyzer, smith chart, impedance matching",4,Mid
2019,DSP Engineer,"digital filters, fft, communications algorithms, fixed point arithmetic, matlab",8.56,633,"matlab, fft, digital filters, communications algorithms",4,Fresher
2016,DSP Engineer,"fixed point arithmetic, communications algorithms, fft, matlab, digital filters",6.41,774,"digital filters, communications algorithms, fft",3,Senior
2025,PCB Design Engineer,"emi emc, signal integrity, stackup design, altium designer",4.34,974,"altium designer, stackup design, signal integrity, emi emc",4,Fresher
2017,PCB Design Engineer,"emi emc, high speed pcb, altium designer, signal integrity, stackup design",14.49,600,"emi emc, signal integrity",2,Mid
2019,PCB Design Engineer,"altium designer, signal integrity, emi emc, high speed pcb, stackup design",5.6,816,"signal integrity, altium designer",2,Fresher
2017,DSP Engineer,"matlab, digital filters, fixed point arithmetic",19.51,722,"fixed point arithmetic, digital filters, matlab",3,Fresher
2025,RF Engineer,"rf chain, impedance matching, antenna design, network analyzer",14.69,494,"rf chain, network analyzer, smith chart",3,Fresher
2019,Embedded Systems Engineer,"rtos, spi protocol, firmware, microcontroller",11.49,594,"microcontroller, firmware, rtos, spi protocol",4,Senior
2017,Analog Design Engineer,"spice simulation, adc design, op amp design, layout, bandgap reference",9.53,424,"bandgap reference, adc design, op amp design, spice simulation",4,Fresher
2016,VLSI Design Engineer,"verilog, synthesis, rtl design, vhdl",17.97,642,"synthesis, verilog, rtl design, vhdl",4,Mid
2015,Hardware Test Engineer,"dft, test patterns, yield analysis",14.55,826,"yield analysis, test patterns, dft, ate testing",4,Mid
2018,PCB Design Engineer,"signal integrity, altium designer, emi emc, stackup design, high speed pcb",14.24,490,"emi emc, altium designer, signal integrity, high speed pcb, stackup design",5,Senior
2023,Embedded Systems Engineer,"firmware, rtos, spi protocol",18.92,441,"firmware, rtos, spi protocol",3,Senior
2025,Analog Design Engineer,"spice simulation, adc design, bandgap reference, layout, op amp design",19.23,700,"layout, bandgap reference, op amp design",3,Mid
2022,PCB Design Engineer,"altium designer, emi emc, high speed pcb, stackup design, signal integrity",15.48,1119,"stackup design, altium designer, emi emc",3,Senior
2024,RF Engineer,"smith chart, rf chain, network analyzer, antenna design",11.36,818,"network analyzer, rf chain, smith chart, antenna design",4,Fresher
2025,Embedded Systems Engineer,"microcontroller, rtos, arm cortex",6.94,776,"arm cortex, microcontroller, rtos",3,Fresher
2022,Analog Design Engineer,"spice simulation, adc design, bandgap reference",20.8,858,"spice simulation, bandgap reference, adc design",3,Mid
2019,DSP Engineer,"communications algorithms, digital filters, matlab, fixed point arithmetic",7.89,869,"matlab, fixed point arithmetic, communications algorithms",3,Mid
2019,Analog Design Engineer,"bandgap reference, spice simulation, layout",13.26,720,"spice simulation, bandgap reference, layout",3,Fresher
2024,Hardware Test Engineer,"boundary scan, test patterns, ate testing, dft, yield analysis",20.62,436,"ate testing, yield analysis, dft, test patterns",4,Fresher
2025,PCB Design Engineer,"signal integrity, high speed pcb, stackup design, emi emc",16.45,599,"signal integrity, stackup design, high speed pcb",3,Mid
2022,Embedded Systems Engineer,"spi protocol, rtos, firmware",12.13,740,"spi protocol, rtos, firmware",3,Mid
2021,Analog Design Engineer,"spice simulation, layout, adc design, bandgap reference, op amp design",12.35,877,"layout, bandgap reference",2,Mid
2022,DSP Engineer,"communications algorithms, fft, fixed point arithmetic, matlab, digital filters",21.98,718,"fft, communications algorithms, fixed point arithmetic, matlab, digital filters",5,Fresher
2023,Analog Design Engineer,"op amp design, adc design, bandgap reference, spice simulation, layout",12.5,568,"adc design, bandgap reference, op amp design",3,Mid
2019,RF Engineer,"antenna design, rf chain, network analyzer, impedance matching, smith chart",7.0,762,"rf chain, smith chart",2,Mid
2018,Telecom Network Engineer,"fiber optics, lte, link budget, ran planning",13.12,1029,"lte, ran planning, fiber optics, link budget, wireless protocols",5,Mid
2016,Telecom Network Engineer,"wireless protocols, fiber optics, link budget",15.43,475,"fiber optics, wireless protocols, link budget",3,Senior
2024,Embedded Systems Engineer,"spi protocol, firmware, arm cortex",12.94,665,"arm cortex, spi protocol, firmware, rtos",4,Senior
2024,VLSI Design Engineer,"rtl design, synthesis, verilog, vhdl",18.47,484,"vhdl, verilog, timing closure",3,Senior
2020,Hardware Test Engineer,"test patterns, ate testing, boundary scan",5.9,515,"test patterns, boundary scan, ate testing",3,Mid
2023,VLSI Design Engineer,"rtl design, timing closure, synthesis",9.69,510,"rtl design, synthesis, timing closure",3,Mid
2024,Hardware Test Engineer,"yield analysis, dft, boundary scan",5.2,524,"dft, yield analysis, boundary scan",3,Fresher
2017,Embedded Systems Engineer,"spi protocol, arm cortex, rtos",11.37,687,"arm cortex, spi protocol, rtos",3,Fresher
2023,Telecom Network Engineer,"ran planning, wireless protocols, fiber optics",6.72,369,"wireless protocols, fiber optics",2,Mid
2023,DSP Engineer,"communications algorithms, fixed point arithmetic, digital filters, matlab, fft",6.94,849,"fixed point arithmetic, fft, matlab",3,Mid
2019,Analog Design Engineer,"op amp design, spice simulation, bandgap reference, adc design, layout",4.59,1006,"op amp design, spice simulation, layout",3,Senior
2022,DSP Engineer,"fft, matlab, communications algorithms, digital filters, fixed point arithmetic",10.84,230,"matlab, fft",2,Senior
2018,DSP Engineer,"digital filters, communications algorithms, fft, fixed point arithmetic, matlab",15.32,922,"matlab, communications algorithms",2,Mid
2015,DSP Engineer,"communications algorithms, digital filters, fft, fixed point arithmetic",5.13,726,"communications algorithms, fft, fixed point arithmetic, digital filters",4,Fresher
2016,Analog Design Engineer,"spice simulation, adc design, bandgap reference, layout, op amp design",4.4,639,"spice simulation, layout, adc design, op amp design",4,Fresher
2020,PCB Design Engineer,"signal integrity, altium designer, high speed pcb, emi emc",5.01,315,"emi emc, altium designer, high speed pcb, stackup design",4,Mid
2015,RF Engineer,"impedance matching, antenna design, network analyzer, smith chart",18.39,864,"smith chart, impedance matching",2,Fresher
2021,Analog Design Engineer,"spice simulation, op amp design, bandgap reference",15.46,888,"op amp design, bandgap reference",2,Fresher
2018,VLSI Design Engineer,"timing closure, rtl design, synthesis, vhdl, verilog",18.87,629,"verilog, vhdl",2,Mid
2017,VLSI Design Engineer,"synthesis, vhdl, timing closure",21.71,1084,"vhdl, synthesis, timing closure",3,Fresher
2019,VLSI Design Engineer,"verilog, timing closure, vhdl, synthesis, rtl design",16.1,871,"vhdl, synthesis",2,Senior
2023,Analog Design Engineer,"op amp design, bandgap reference, layout",10.34,296,"layout, op amp design, bandgap reference",3,Senior
2024,VLSI Design Engineer,"verilog, timing closure, rtl design, synthesis, vhdl",9.05,660,"timing closure, synthesis, vhdl",3,Senior
2017,RF Engineer,"network analyzer, smith chart, impedance matching, rf chain",16.77,423,"impedance matching, smith chart, rf chain",3,Senior
2018,VLSI Design Engineer,"timing closure, rtl design, vhdl, verilog, synthesis",13.95,796,"synthesis, timing closure",2,Mid
2021,Hardware Test Engineer,"boundary scan, ate testing, test patterns, dft",8.2,623,"dft, test patterns, boundary scan, ate testing",4,Fresher
2025,PCB Design Engineer,"signal integrity, emi emc, high speed pcb, stackup design",10.95,936,"stackup design, signal integrity, emi emc, high speed pcb",4,Mid
2018,Telecom Network Engineer,"fiber optics, wireless protocols, lte, link budget",19.73,916,"lte, wireless protocols, fiber optics, link budget",4,Mid
2022,Hardware Test Engineer,"yield analysis, dft, ate testing, boundary scan",21.71,120,"dft, boundary scan, test patterns",3,Senior
2022,Embedded Systems Engineer,"rtos, microcontroller, spi protocol, firmware",16.04,963,"rtos, firmware, microcontroller, spi protocol",4,Senior
2016,RF Engineer,"network analyzer, smith chart, rf chain",15.84,1108,"rf chain, smith chart, network analyzer",3,Mid
2020,RF Engineer,"antenna design, impedance matching, smith chart, rf chain, network analyzer",18.85,645,"impedance matching, smith chart, antenna design, rf chain, network analyzer",5,Senior
2022,DSP Engineer,"matlab, fixed point arithmetic, digital filters, fft",5.91,964,"matlab, fft, fixed point arithmetic, digital filters, communications algorithms",5,Mid
2024,VLSI Design Engineer,"rtl design, vhdl, timing closure, verilog, synthesis",7.47,565,"vhdl, verilog",2,Fresher
2022,Analog Design Engineer,"adc design, op amp design, bandgap reference, layout, spice simulation",11.25,920,"adc design, spice simulation",2,Mid
2016,RF Engineer,"antenna design, network analyzer, impedance matching",21.48,796,"impedance matching, network analyzer, antenna design",3,Senior
2022,Embedded Systems Engineer,"microcontroller, firmware, arm cortex, rtos, spi protocol",4.62,777,"firmware, microcontroller, arm cortex",3,Mid
2018,Hardware Test Engineer,"boundary scan, ate testing, dft",9.72,454,"ate testing, dft, boundary scan",3,Mid
2015,Hardware Test Engineer,"ate testing, dft, test patterns, yield analysis",6.6,560,"test patterns, yield analysis, ate testing",3,Senior
2018,PCB Design Engineer,"emi emc, stackup design, altium designer, signal integrity, high speed pcb",15.94,587,"high speed pcb, emi emc, stackup design, signal integrity",4,Fresher
2023,RF Engineer,"antenna design, impedance matching, smith chart, network analyzer",12.37,874,"smith chart, antenna design",2,Senior
2019,Embedded Systems Engineer,"arm cortex, rtos, firmware, spi protocol, microcontroller",19.22,860,"firmware, microcontroller, arm cortex, spi protocol, rtos",5,Mid
2021,Telecom Network Engineer,"fiber optics, ran planning, lte",14.86,558,"ran planning, lte, fiber optics",3,Fresher
2021,PCB Design Engineer,"altium designer, emi emc, signal integrity, stackup design",21.56,760,"emi emc, stackup design, altium designer, signal integrity",4,Senior
2019,RF Engineer,"smith chart, antenna design, rf chain, network analyzer, impedance matching",14.82,855,"rf chain, impedance matching, antenna design, network analyzer, smith chart",5,Mid
2017,Hardware Test Engineer,"test patterns, yield analysis, dft",11.79,252,"yield analysis, test patterns, ate testing",3,Mid
2024,RF Engineer,"antenna design, rf chain, network analyzer",12.88,689,"antenna design, rf chain, network analyzer",3,Fresher
2016,Telecom Network Engineer,"link budget, fiber optics, wireless protocols, ran planning",11.78,219,"link budget, ran planning, wireless protocols, fiber optics",4,Senior
2020,RF Engineer,"antenna design, network analyzer, impedance matching",11.33,773,"impedance matching, network analyzer, antenna design",3,Mid
2018,Analog Design Engineer,"spice simulation, adc design, bandgap reference, layout, op amp design",11.04,979,"bandgap reference, layout",2,Senior
2020,RF Engineer,"impedance matching, rf chain, smith chart, network analyzer",9.43,570,"rf chain, network analyzer",2,Mid
2021,VLSI Design Engineer,"synthesis, timing closure, rtl design, verilog",10.36,482,"timing closure, synthesis",2,Senior
2022,Telecom Network Engineer,"lte, wireless protocols, fiber optics, link budget",5.65,736,"lte, fiber optics, link budget, wireless protocols",4,Senior
2025,Hardware Test Engineer,"ate testing, test patterns, boundary scan",16.91,767,"ate testing, boundary scan, test patterns",3,Senior
2018,Analog Design Engineer,"op amp design, adc design, spice simulation",4.94,817,"op amp design, spice simulation, adc design",3,Fresher
2018,Hardware Test Engineer,"dft, yield analysis, test patterns, boundary scan",8.16,634,"dft, test patterns, yield analysis",3,Mid
2024,PCB Design Engineer,"high speed pcb, altium designer, stackup design",16.47,715,"stackup design, high speed pcb, altium designer, signal integrity",4,Fresher
2023,RF Engineer,"network analyzer, antenna design, impedance matching, rf chain",18.08,831,"rf chain, impedance matching, network analyzer, antenna design",4,Fresher
2025,Hardware Test Engineer,"boundary scan, test patterns, yield analysis, dft",7.02,847,"test patterns, yield analysis, dft, boundary scan, ate testing",5,Fresher
2023,VLSI Design Engineer,"rtl design, verilog, vhdl",13.81,741,"verilog, vhdl, rtl design",3,Mid
2020,Hardware Test Engineer,"ate testing, test patterns, dft, yield analysis, boundary scan",15.25,522,"boundary scan, yield analysis, test patterns, ate testing, dft",5,Fresher
2024,RF Engineer,"rf chain, network analyzer, smith chart, antenna design",5.85,551,"rf chain, antenna design, smith chart, network analyzer, impedance matching",5,Mid
2020,Hardware Test Engineer,"ate testing, yield analysis, test patterns, dft",16.87,845,"ate testing, yield analysis, dft, test patterns",4,Mid
2022,VLSI Design Engineer,"timing closure, verilog, rtl design, synthesis",12.16,533,"synthesis, rtl design, timing closure",3,Mid
2022,Analog Design Engineer,"spice simulation, layout, bandgap reference, adc design",12.53,1095,"adc design, bandgap reference, spice simulation, layout",4,Senior
2015,PCB Design Engineer,"signal integrity, stackup design, emi emc",4.4,578,"emi emc, signal integrity",2,Fresher
2015,Telecom Network Engineer,"link budget, fiber optics, ran planning",18.22,1060,"link budget, ran planning, fiber optics",3,Mid
2022,Telecom Network Engineer,"ran planning, wireless protocols, link budget",5.82,642,"ran planning, link budget, wireless protocols",3,Senior
2022,DSP Engineer,"digital filters, fft, communications algorithms, fixed point arithmetic, matlab",5.23,544,"fft, digital filters, fixed point arithmetic, communications algorithms, matlab",5,Senior
2018,DSP Engineer,"communications algorithms, matlab, fixed point arithmetic, digital filters, fft",17.89,853,"matlab, communications algorithms, digital filters, fixed point arithmetic, fft",5,Fresher
2018,Telecom Network Engineer,"wireless protocols, fiber optics, link budget, lte",8.38,715,"lte, wireless protocols, fiber optics, link budget",4,Senior
2019,RF Engineer,"impedance matching, smith chart, network analyzer, antenna design",18.07,928,"smith chart, network analyzer, impedance matching, antenna design, rf chain",5,Fresher
2024,Analog Design Engineer,"op amp design, layout, adc design",14.42,539,"adc design, layout, op amp design, bandgap reference",4,Fresher
2016,VLSI Design Engineer,"synthesis, vhdl, timing closure, rtl design",15.73,470,"synthesis, rtl design, timing closure, vhdl, verilog",5,Mid
2017,Telecom Network Engineer,"wireless protocols, fiber optics, ran planning, link budget, lte",7.85,456,"wireless protocols, fiber optics",2,Fresher
2022,Analog Design Engineer,"layout, op amp design, bandgap reference, spice simulation, adc design",16.26,571,"spice simulation, layout, bandgap reference, op amp design",4,Senior
2015,Telecom Network Engineer,"lte, wireless protocols, ran planning, fiber optics",4.3,728,"ran planning, fiber optics, wireless protocols, lte",4,Mid
2023,DSP Engineer,"digital filters, matlab, communications algorithms, fft, fixed point arithmetic",4.75,935,"fft, fixed point arithmetic, communications algorithms, matlab, digital filters",5,Mid
2016,RF Engineer,"smith chart, network analyzer, rf chain, antenna design, impedance matching",19.02,815,"rf chain, smith chart, antenna design, impedance matching",4,Fresher
2017,DSP Engineer,"digital filters, matlab, communications algorithms, fft",7.9,761,"matlab, fft, communications algorithms, digital filters, fixed point arithmetic",5,Mid
2017,Embedded Systems Engineer,"firmware, microcontroller, spi protocol, arm cortex",16.98,598,"microcontroller, firmware, arm cortex, spi protocol",4,Mid
2015,PCB Design Engineer,"signal integrity, high speed pcb, emi emc, stackup design",16.63,711,"high speed pcb, signal integrity, emi emc, stackup design, altium designer",5,Mid
2021,Telecom Network Engineer,"wireless protocols, lte, link budget, ran planning, fiber optics",17.54,662,"wireless protocols, fiber optics",2,Mid
2024,Hardware Test Engineer,"boundary scan, ate testing, dft, yield analysis",19.88,489,"dft, ate testing, yield analysis, test patterns",4,Fresher
2019,Telecom Network Engineer,"ran planning, fiber optics, link budget",9.11,912,"ran planning, link budget, lte",3,Mid
2019,DSP Engineer,"fft, communications algorithms, matlab",7.64,538,"fft, matlab",2,Mid
2015,DSP Engineer,"digital filters, communications algorithms, matlab, fixed point arithmetic",8.28,312,"digital filters, fixed point arithmetic, communications algorithms, matlab",4,Mid
2015,Hardware Test Engineer,"dft, yield analysis, ate testing, test patterns, boundary scan",6.74,490,"dft, test patterns, ate testing, boundary scan, yield analysis",5,Fresher
2015,PCB Design Engineer,"altium designer, stackup design, high speed pcb",13.43,964,"high speed pcb, stackup design, altium designer, emi emc",4,Fresher
2020,Telecom Network Engineer,"ran planning, lte, fiber optics",10.63,291,"ran planning, lte, fiber optics",3,Senior
2015,Hardware Test Engineer,"dft, test patterns, boundary scan, ate testing",20.29,797,"dft, ate testing, boundary scan, test patterns, yield analysis",5,Mid
2021,RF Engineer,"impedance matching, rf chain, smith chart, network analyzer, antenna design",8.7,695,"rf chain, smith chart, antenna design",3,Fresher
2024,Telecom Network Engineer,"ran planning, link budget, fiber optics",21.44,694,"fiber optics, link budget, ran planning",3,Fresher
2019,PCB Design Engineer,"emi emc, stackup design, high speed pcb, signal integrity",14.39,803,"stackup design, high speed pcb, signal integrity",3,Fresher
2023,Telecom Network Engineer,"fiber optics, wireless protocols, link budget, lte, ran planning",21.41,418,"wireless protocols, ran planning, lte",3,Senior
2017,Embedded Systems Engineer,"microcontroller, firmware, rtos",13.7,802,"microcontroller, rtos",2,Fresher
2019,PCB Design Engineer,"signal integrity, altium designer, emi emc, high speed pcb",3.91,807,"altium designer, high speed pcb, signal integrity",3,Senior
