Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2022,Data Analyst,"statistics, sql, tableau",12.12,746,"tableau, sql, power bi, statistics",3,Senior
2019,Data Scientist,"machine learning, numpy, python",6.97,528,"sql, python, matplotlib",3,Fresher
2023,Full Stack Developer,"sql, javascript, mongodb",18.39,978,"sql, nodejs, mongodb, javascript",3,Senior
2024,Frontend Developer,"react, html, typescript, css",8.37,813,"typescript, javascript, react",4,Mid
2018,Backend Developer,"python, nodejs, sql",15.23,521,"sql, python, nodejs",3,Senior
2019,DevOps Engineer,"kubernetes, linux, docker",20.05,517,"linux, docker, aws, kubernetes",3,Senior
2018,ML Engineer,"scikit-learn, pytorch, mlops",14.85,395,"pytorch, tensorflow, python, mlops",3,Mid
2024,Data Analyst,"sql, statistics, excel",12.15,1027,"excel, pandas, statistics, sql",3,Senior
2015,Data Scientist,"python, statistics, numpy, sql",13.08,392,"scikit-learn, statistics, matplotlib, numpy",4,Mid
2022,AI Engineer,"computer vision, pytorch, tensorflow, nlp",16.88,168,"nlp, pytorch, tensorflow, python",4,Mid
2022,DevOps Engineer,"linux, aws, kubernetes",12.37,316,"linux, kubernetes, docker",3,Mid
2022,Full Stack Developer,"react, javascript, docker",6.44,1404,"rest api, python, javascript",3,Fresher
2021,Data Scientist,"sql, scikit-learn, machine learning, matplotlib",22.02,409,"python, machine learning, matplotlib, sql",4,Senior
2024,Backend Developer,"python, nodejs, postgresql, redis",9.39,667,"sql, nodejs, docker, redis",4,Mid
2017,DevOps Engineer,"ansible, linux, docker, aws",19.68,670,"linux, aws, docker, terraform",4,Senior
2024,Full Stack Developer,"mongodb, react, python, sql",18.15,1466,"react, docker, mongodb, sql",4,Senior
2019,DevOps Engineer,"ansible, docker, ci/cd",11.93,789,"ci/cd, git, ansible, docker",3,Mid
2019,AI Engineer,"nlp, deep learning, huggingface, python",17.25,583,"nlp, deep learning, transformers, pytorch",4,Mid
2015,DevOps Engineer,"docker, ansible, aws, linux",6.2,426,"aws, git, kubernetes",4,Fresher
2022,Data Scientist,"matplotlib, machine learning, python, pandas",12.86,675,"python, numpy, pandas, matplotlib",4,Mid
2022,Frontend Developer,"nextjs, javascript, webpack, redux",7.68,592,"nextjs, html, webpack, javascript",4,Mid
2019,Data Scientist,"python, statistics, pandas, numpy",6.77,888,"scikit-learn, numpy, statistics",4,Fresher
2023,Data Analyst,"excel, data visualization, statistics",12.14,506,"excel, sql, data visualization, statistics",3,Senior
2019,Data Scientist,"matplotlib, scikit-learn, python",12.63,385,"scikit-learn, pandas, python",3,Mid
2016,Data Scientist,"sql, scikit-learn, matplotlib",13.23,435,"scikit-learn, sql, statistics, python",3,Mid
2017,DevOps Engineer,"docker, linux, kubernetes",19.95,613,"linux, kubernetes, docker",3,Senior
2025,Frontend Developer,"redux, react, nextjs, typescript",8.45,360,"typescript, css, redux",4,Mid
2024,DevOps Engineer,"terraform, aws, ci/cd, git",19.69,622,"ci/cd, aws, git",4,Senior
2016,Full Stack Developer,"sql, react, javascript",18.38,1165,"rest api, react, javascript, sql",3,Senior
2022,Backend Developer,"sql, redis, docker, python",9.44,524,"python, docker, rest api, sql",4,Mid
2016,Full Stack Developer,"nodejs, python, docker, react",11.02,1051,"python, rest api, docker, nodejs",4,Mid
2020,Data Analyst,"power bi, statistics, excel, data visualization",7.09,534,"statistics, python, data visualization",4,Mid
2025,Backend Developer,"redis, python, nodejs, java",15.1,596,"python, redis, nodejs",4,Senior
2023,Data Scientist,"scikit-learn, machine learning, pandas, numpy",13.33,734,"numpy, machine learning, scikit-learn, matplotlib",4,Mid
2015,Frontend Developer,"javascript, react, typescript, nextjs",7.7,697,"html, nextjs, typescript, react",4,Mid
2020,ML Engineer,"mlops, deep learning, tensorflow",14.9,436,"scikit-learn, deep learning, tensorflow, machine learning",3,Mid
2019,ML Engineer,"machine learning, python, docker, scikit-learn",24.51,240,"machine learning, pytorch, docker, python",4,Senior
2015,Data Analyst,"tableau, data visualization, sql, power bi",12.2,1003,"sql, tableau, data visualization",4,Senior
2018,ML Engineer,"mlops, pytorch, scikit-learn, machine learning",15.07,675,"pytorch, machine learning, tensorflow",4,Mid
2019,DevOps Engineer,"kubernetes, linux, ci/cd, git",11.89,278,"docker, kubernetes, git",4,Mid
2024,Data Analyst,"python, excel, statistics, power bi",6.58,835,"pandas, python, statistics",4,Mid
2021,Backend Developer,"nodejs, java, python",5.38,1090,"nodejs, sql, python",3,Fresher
2018,Backend Developer,"sql, redis, rest api",8.72,1141,"sql, redis, python, java",3,Mid
2023,Frontend Developer,"react, webpack, redux, html",7.8,432,"nextjs, webpack, redux, typescript",4,Mid
2024,Data Scientist,"scikit-learn, pandas, statistics",6.83,765,"scikit-learn, pandas, matplotlib",3,Fresher
2016,Data Scientist,"pandas, python, scikit-learn",13.03,349,"pandas, sql, scikit-learn, python",3,Mid
2017,Backend Developer,"nodejs, redis, docker, rest api",4.62,453,"java, rest api, sql, redis",4,Fresher
2024,ML Engineer,"python, mlops, docker",15.21,416,"pytorch, mlops, docker",3,Mid
2017,Full Stack Developer,"nodejs, javascript, python",11.26,1009,"sql, nodejs, mongodb, python",3,Mid
2021,DevOps Engineer,"ci/cd, terraform, aws, linux",12.12,363,"linux, ansible, terraform",4,Mid
2024,Frontend Developer,"webpack, react, javascript",4.08,791,"react, css, javascript",3,Fresher
2024,Data Analyst,"python, tableau, power bi, excel",3.95,889,"power bi, pandas, excel",4,Fresher
2025,Data Analyst,"python, statistics, tableau, sql",11.91,607,"tableau, python, data visualization, sql",4,Senior
2018,Full Stack Developer,"mongodb, rest api, react, javascript",18.34,1433,"react, rest api, javascript",4,Senior
2025,ML Engineer,"pytorch, deep learning, docker, scikit-learn",25.12,278,"pytorch, deep learning, docker",4,Senior
2017,Data Analyst,"power bi, tableau, python, data visualization",7.05,517,"statistics, python, pandas, power bi",4,Mid
2017,Data Analyst,"power bi, data visualization, pandas, excel",12.29,414,"power bi, sql, excel, pandas",4,Senior
2018,Full Stack Developer,"javascript, docker, nodejs",18.5,1224,"react, nodejs, docker, javascript",3,Senior
2023,Data Analyst,"pandas, power bi, excel",6.56,894,"statistics, pandas, tableau, excel",3,Mid
2018,Data Analyst,"sql, power bi, python",6.76,629,"sql, power bi, statistics, python",3,Mid
2019,Frontend Developer,"redux, html, typescript, css",12.91,808,"typescript, redux, css",4,Senior
2016,Data Analyst,"python, sql, pandas",11.85,458,"python, pandas, sql, statistics",3,Senior
2024,DevOps Engineer,"terraform, kubernetes, ansible",5.69,750,"git, linux, terraform",3,Fresher
2024,Frontend Developer,"html, typescript, react",13.47,920,"react, typescript, html, webpack",3,Senior
2019,Data Analyst,"data visualization, pandas, power bi",6.65,505,"excel, data visualization, power bi, pandas",3,Mid
2015,Frontend Developer,"redux, javascript, typescript",8.09,741,"react, typescript, redux, css",3,Mid
2021,ML Engineer,"mlops, deep learning, machine learning",15.22,223,"mlops, scikit-learn, python, machine learning",3,Mid
2016,Data Analyst,"sql, data visualization, excel, pandas",7.49,784,"statistics, pandas, python, sql",4,Mid
2021,ML Engineer,"deep learning, scikit-learn, docker",25.02,630,"tensorflow, scikit-learn, deep learning, docker",3,Senior
2022,Backend Developer,"python, rest api, docker",4.53,976,"nodejs, rest api, java",3,Fresher
2025,Data Analyst,"python, sql, excel, power bi",6.86,1060,"tableau, sql, data visualization, excel",4,Mid
2019,Data Analyst,"sql, excel, power bi",4.47,1011,"power bi, sql, pandas",3,Fresher
2025,Full Stack Developer,"nodejs, python, docker, javascript",10.84,522,"python, nodejs, sql, mongodb",4,Mid
2016,DevOps Engineer,"terraform, aws, ansible, ci/cd",11.82,326,"ansible, terraform, git, linux",4,Mid
2020,Frontend Developer,"css, javascript, typescript, redux",12.79,644,"typescript, javascript, css",4,Senior
2023,ML Engineer,"pytorch, tensorflow, python, machine learning",24.58,484,"tensorflow, scikit-learn, machine learning, python",4,Senior
2019,DevOps Engineer,"kubernetes, ansible, git",5.9,565,"docker, terraform, ansible, git",3,Fresher
2023,Frontend Developer,"typescript, nextjs, html",4.35,637,"nextjs, redux, webpack",3,Fresher
2016,Data Scientist,"matplotlib, scikit-learn, machine learning",6.64,352,"scikit-learn, matplotlib, pandas, statistics",3,Fresher
2023,ML Engineer,"scikit-learn, machine learning, tensorflow, deep learning",14.51,522,"python, tensorflow, machine learning, pytorch",4,Mid
2016,Full Stack Developer,"sql, rest api, docker, mongodb",17.53,1053,"rest api, sql, react, mongodb",4,Senior
2023,AI Engineer,"pytorch, python, transformers, deep learning",16.91,271,"transformers, tensorflow, computer vision, pytorch",4,Mid
2019,ML Engineer,"tensorflow, docker, scikit-learn",8.42,611,"mlops, docker, tensorflow",3,Fresher
2022,Data Scientist,"sql, matplotlib, scikit-learn",21.7,723,"sql, scikit-learn, matplotlib",3,Senior
2025,Data Scientist,"python, scikit-learn, matplotlib",13.39,839,"python, scikit-learn, machine learning",3,Mid
2015,Backend Developer,"docker, postgresql, rest api",4.51,1171,"rest api, postgresql, sql, redis",3,Fresher
2023,Data Scientist,"python, numpy, machine learning, pandas",21.98,695,"pandas, matplotlib, python, numpy",4,Senior
2018,ML Engineer,"docker, scikit-learn, pytorch",14.83,351,"scikit-learn, docker, python, tensorflow",3,Mid
2016,AI Engineer,"huggingface, transformers, pytorch, tensorflow",16.67,585,"python, tensorflow, pytorch, huggingface",4,Mid
2019,ML Engineer,"pytorch, python, docker",14.6,558,"docker, mlops, tensorflow, python",3,Mid
2017,ML Engineer,"pytorch, python, scikit-learn, deep learning",24.55,447,"scikit-learn, machine learning, deep learning, pytorch",4,Senior
2016,Data Scientist,"numpy, scikit-learn, machine learning, statistics",12.96,651,"pandas, scikit-learn, machine learning, matplotlib",4,Mid
2024,AI Engineer,"computer vision, huggingface, tensorflow",17.34,340,"huggingface, transformers, pytorch, tensorflow",3,Mid
2019,AI Engineer,"tensorflow, deep learning, computer vision, huggingface",9.15,580,"computer vision, nlp, huggingface",4,Fresher
2015,Data Analyst,"python, statistics, pandas, power bi",7.15,705,"python, pandas, sql",4,Mid
2017,Full Stack Developer,"mongodb, python, rest api",18.35,1131,"mongodb, javascript, python, rest api",3,Senior
2024,ML Engineer,"docker, python, pytorch",14.59,232,"pytorch, python, mlops",3,Mid
2016,AI Engineer,"huggingface, computer vision, tensorflow",16.78,520,"computer vision, tensorflow, huggingface, deep learning",3,Mid
2016,Full Stack Developer,"nodejs, rest api, python, sql",17.92,856,"sql, rest api, python",4,Senior
2025,Frontend Developer,"redux, javascript, webpack, nextjs",7.74,859,"react, nextjs, javascript, redux",4,Mid
2023,Data Analyst,"tableau, statistics, data visualization",11.75,655,"tableau, pandas, data visualization, statistics",3,Senior
2022,Data Analyst,"power bi, excel, sql",12.08,1080,"sql, pandas, excel, power bi",3,Senior
2020,Data Scientist,"matplotlib, statistics, scikit-learn",7.26,462,"scikit-learn, matplotlib, sql",3,Fresher
2015,Data Scientist,"sql, matplotlib, python, machine learning",22.47,717,"scikit-learn, machine learning, sql, matplotlib",4,Senior
2015,DevOps Engineer,"aws, linux, kubernetes, docker",5.74,439,"aws, terraform, linux",4,Fresher
2024,ML Engineer,"python, docker, machine learning, tensorflow",24.75,536,"machine learning, python, docker, tensorflow",4,Senior
2021,Frontend Developer,"webpack, redux, typescript, css",8.15,707,"redux, javascript, react, webpack",4,Mid
2015,Data Scientist,"machine learning, python, sql",7.03,858,"statistics, python, numpy, machine learning",3,Fresher
2021,Frontend Developer,"react, redux, typescript",7.54,847,"react, javascript, typescript, redux",3,Mid
2020,ML Engineer,"python, docker, deep learning",8.24,469,"deep learning, docker, mlops",3,Fresher
2017,Data Scientist,"statistics, sql, machine learning",6.82,577,"statistics, python, matplotlib",3,Fresher
2017,AI Engineer,"nlp, huggingface, deep learning",27.82,311,"computer vision, nlp, deep learning, huggingface",3,Senior
2023,Backend Developer,"rest api, nodejs, sql",14.8,651,"nodejs, rest api, sql, docker",3,Senior
2022,ML Engineer,"python, machine learning, docker, scikit-learn",25.29,304,"python, machine learning, docker",4,Senior
2024,Data Analyst,"data visualization, sql, statistics, excel",11.89,971,"data visualization, statistics, sql, excel",4,Senior
2018,Data Scientist,"python, numpy, pandas, scikit-learn",12.72,895,"sql, statistics, pandas, scikit-learn",4,Mid
2025,Data Scientist,"numpy, sql, matplotlib",6.8,341,"numpy, statistics, scikit-learn",3,Fresher
2022,ML Engineer,"pytorch, deep learning, machine learning",15.18,654,"machine learning, tensorflow, pytorch, mlops",3,Mid
2018,AI Engineer,"transformers, tensorflow, deep learning, python",16.99,231,"python, nlp, tensorflow, transformers",4,Mid
2021,Data Scientist,"numpy, scikit-learn, matplotlib",12.53,528,"scikit-learn, pandas, numpy, matplotlib",3,Mid
2020,Data Analyst,"tableau, excel, power bi, python",6.97,585,"excel, python, pandas",4,Mid
2022,Backend Developer,"docker, python, redis, postgresql",8.9,1167,"rest api, redis, sql, docker",4,Mid
2018,AI Engineer,"nlp, tensorflow, transformers",9.14,519,"deep learning, python, transformers",3,Fresher
2021,Frontend Developer,"webpack, redux, css",13.08,444,"redux, nextjs, css, webpack",3,Senior
2023,Full Stack Developer,"javascript, rest api, mongodb, python",10.86,1460,"docker, nodejs, rest api, javascript",4,Mid
2024,Frontend Developer,"webpack, css, html",4.19,552,"typescript, javascript, html, css",3,Fresher
2021,AI Engineer,"nlp, transformers, tensorflow",17.2,365,"tensorflow, nlp, python",3,Mid
2023,Backend Developer,"sql, rest api, python",15.11,1110,"redis, sql, python, rest api",3,Senior
2022,AI Engineer,"nlp, transformers, tensorflow, deep learning",27.85,389,"deep learning, nlp, tensorflow, transformers",4,Senior
2022,AI Engineer,"deep learning, pytorch, python, tensorflow",27.61,576,"deep learning, pytorch, python, tensorflow",4,Senior
2025,Backend Developer,"java, redis, postgresql",5.19,462,"postgresql, redis, rest api",3,Fresher
2019,Full Stack Developer,"python, mongodb, sql",18.3,931,"docker, python, mongodb, sql",3,Senior
2024,Data Scientist,"matplotlib, scikit-learn, numpy",22.44,556,"python, matplotlib, numpy, scikit-learn",3,Senior
2017,Data Scientist,"machine learning, pandas, statistics, numpy",12.66,872,"sql, machine learning, scikit-learn, statistics",4,Mid
2023,Full Stack Developer,"react, sql, nodejs, docker",5.6,645,"mongodb, docker, python",4,Fresher
2025,ML Engineer,"machine learning, python, deep learning",7.97,336,"machine learning, scikit-learn, python",3,Fresher
2021,ML Engineer,"mlops, machine learning, deep learning",14.71,572,"machine learning, docker, deep learning, scikit-learn",3,Mid
2020,DevOps Engineer,"ci/cd, docker, ansible",5.73,690,"linux, kubernetes, ci/cd",3,Fresher
2015,AI Engineer,"python, pytorch, tensorflow",16.67,394,"pytorch, deep learning, python",3,Mid
2019,ML Engineer,"mlops, machine learning, scikit-learn, pytorch",8.15,263,"deep learning, pytorch, docker",4,Fresher
2019,ML Engineer,"pytorch, deep learning, scikit-learn, python",25.29,377,"deep learning, pytorch, scikit-learn",4,Senior
2016,ML Engineer,"tensorflow, deep learning, mlops",25.44,290,"mlops, tensorflow, deep learning",3,Senior
2025,AI Engineer,"python, nlp, deep learning, huggingface",17.15,598,"computer vision, pytorch, python, huggingface",4,Mid
2018,Backend Developer,"docker, nodejs, redis",8.77,777,"redis, postgresql, nodejs, docker",3,Mid
2022,Frontend Developer,"react, html, typescript, javascript",3.52,716,"react, typescript, webpack",4,Fresher
2017,Data Analyst,"excel, sql, pandas",7.16,1095,"excel, pandas, statistics, python",3,Mid
2025,ML Engineer,"tensorflow, scikit-learn, mlops, python",25.03,675,"mlops, python, tensorflow, scikit-learn",4,Senior
2020,Data Scientist,"numpy, machine learning, python, pandas",6.51,372,"machine learning, statistics, sql",4,Fresher
2018,DevOps Engineer,"linux, terraform, kubernetes",12.44,334,"terraform, ansible, linux, docker",3,Mid
2018,AI Engineer,"tensorflow, huggingface, transformers",17.06,171,"tensorflow, transformers, huggingface, pytorch",3,Mid
2024,Full Stack Developer,"javascript, sql, mongodb, docker",11.16,1241,"sql, javascript, nodejs",4,Mid
2023,AI Engineer,"deep learning, pytorch, tensorflow, transformers",8.81,402,"transformers, huggingface, nlp, deep learning",4,Fresher
2015,AI Engineer,"transformers, deep learning, nlp, tensorflow",17.06,565,"deep learning, huggingface, nlp",4,Mid
2019,Data Analyst,"tableau, excel, python",7.39,819,"sql, pandas, tableau, python",3,Mid
2015,Frontend Developer,"typescript, html, css, webpack",12.89,892,"typescript, html, webpack",4,Senior
2023,Backend Developer,"redis, postgresql, python",8.61,798,"postgresql, java, python, redis",3,Mid
2024,Data Scientist,"scikit-learn, matplotlib, sql, machine learning",22.41,637,"machine learning, sql, matplotlib, scikit-learn",4,Senior
2025,Data Analyst,"tableau, python, data visualization, power bi",11.93,769,"tableau, sql, python, power bi",4,Senior
2016,Frontend Developer,"javascript, typescript, nextjs",12.73,381,"typescript, javascript, css, nextjs",3,Senior
2021,Data Analyst,"excel, data visualization, power bi, sql",7.49,884,"power bi, statistics, pandas, excel",4,Mid
2016,DevOps Engineer,"ci/cd, kubernetes, docker, git",11.7,295,"docker, linux, kubernetes",4,Mid
2021,Data Analyst,"python, excel, tableau",6.94,405,"statistics, python, sql, tableau",3,Mid
2024,Frontend Developer,"webpack, react, typescript, css",12.56,973,"css, typescript, react",4,Senior
2017,Data Scientist,"scikit-learn, statistics, python, sql",13.41,605,"numpy, pandas, sql, scikit-learn",4,Mid
2015,Backend Developer,"nodejs, python, rest api",4.67,696,"rest api, postgresql, nodejs, redis",3,Fresher
2021,Frontend Developer,"redux, html, javascript",3.83,417,"javascript, html, typescript, css",3,Fresher
2019,Data Analyst,"power bi, statistics, data visualization",11.62,491,"statistics, power bi, data visualization",3,Senior
2024,Full Stack Developer,"nodejs, sql, docker, rest api",18.24,1139,"rest api, nodejs, sql",4,Senior
2025,DevOps Engineer,"terraform, kubernetes, aws",12.16,274,"aws, ansible, terraform, kubernetes",3,Mid
2023,Data Scientist,"statistics, numpy, scikit-learn",12.61,476,"python, numpy, statistics, scikit-learn",3,Mid
2018,Data Scientist,"machine learning, matplotlib, sql",13.4,426,"python, sql, matplotlib, machine learning",3,Mid
2017,ML Engineer,"python, mlops, pytorch",14.62,420,"docker, python, tensorflow, mlops",3,Mid
2016,AI Engineer,"nlp, deep learning, python",8.71,269,"computer vision, pytorch, nlp, deep learning",3,Fresher
2023,AI Engineer,"computer vision, huggingface, nlp, tensorflow",16.51,413,"huggingface, nlp, deep learning",4,Mid
2019,Frontend Developer,"react, redux, html, nextjs",3.52,427,"nextjs, redux, javascript",4,Fresher
2017,Backend Developer,"docker, rest api, nodejs",8.88,468,"sql, rest api, nodejs, redis",3,Mid
2024,ML Engineer,"pytorch, deep learning, python",14.8,345,"pytorch, python, tensorflow, deep learning",3,Mid
2024,Backend Developer,"rest api, nodejs, postgresql, java",9.3,825,"nodejs, postgresql, docker, redis",4,Mid
2022,Full Stack Developer,"rest api, nodejs, python, mongodb",17.7,1342,"rest api, nodejs, python, mongodb",4,Senior
2025,Full Stack Developer,"react, mongodb, rest api, javascript",5.67,724,"sql, docker, rest api",4,Fresher
2019,AI Engineer,"python, deep learning, pytorch, tensorflow",27.72,216,"pytorch, transformers, deep learning, python",4,Senior
2022,Full Stack Developer,"docker, sql, python, rest api",11.35,1094,"react, rest api, docker",4,Mid
2019,Data Scientist,"statistics, sql, matplotlib, python",12.54,527,"python, numpy, machine learning, matplotlib",4,Mid
2025,Frontend Developer,"nextjs, javascript, redux",8.19,886,"nextjs, react, redux, html",3,Mid
2016,AI Engineer,"huggingface, python, computer vision, pytorch",16.85,291,"computer vision, deep learning, transformers, python",4,Mid
2016,ML Engineer,"pytorch, tensorflow, mlops",8.22,330,"python, docker, mlops",3,Fresher
2018,ML Engineer,"scikit-learn, python, docker",15.12,695,"tensorflow, docker, python, deep learning",3,Mid
2024,DevOps Engineer,"terraform, linux, git, ansible",12.47,596,"aws, terraform, ci/cd, linux",4,Mid
2020,ML Engineer,"pytorch, machine learning, tensorflow, docker",25.1,505,"docker, tensorflow, machine learning, pytorch",4,Senior
2017,AI Engineer,"transformers, tensorflow, pytorch",16.55,342,"python, transformers, pytorch, tensorflow",3,Mid
2021,Full Stack Developer,"sql, react, mongodb",11.28,951,"sql, mongodb, docker, react",3,Mid
2021,AI Engineer,"deep learning, tensorflow, transformers",16.95,389,"transformers, pytorch, huggingface, tensorflow",3,Mid
2020,Data Scientist,"machine learning, python, matplotlib",21.95,446,"matplotlib, python, machine learning",3,Senior
2025,AI Engineer,"pytorch, python, computer vision, huggingface",8.74,448,"deep learning, computer vision, transformers",4,Fresher
2022,AI Engineer,"huggingface, deep learning, transformers",27.93,529,"transformers, deep learning, huggingface, python",3,Senior
2016,ML Engineer,"scikit-learn, docker, python, machine learning",24.5,411,"machine learning, scikit-learn, tensorflow, docker",4,Senior
2016,DevOps Engineer,"terraform, ansible, ci/cd",11.97,359,"terraform, ansible, ci/cd, aws",3,Mid
2016,Full Stack Developer,"sql, rest api, mongodb",6.45,998,"javascript, rest api, sql, nodejs",3,Fresher
2022,Full Stack Developer,"mongodb, react, docker, nodejs",5.57,973,"react, mongodb, javascript",4,Fresher
2022,Full Stack Developer,"nodejs, sql, javascript",18.31,942,"javascript, nodejs, sql",3,Senior
2015,Data Scientist,"matplotlib, sql, machine learning",22.34,766,"sql, matplotlib, machine learning",3,Senior
2025,ML Engineer,"tensorflow, scikit-learn, machine learning",7.61,237,"tensorflow, python, deep learning",3,Fresher
2016,Data Scientist,"machine learning, statistics, sql",7.31,733,"sql, python, scikit-learn",3,Fresher
2020,Frontend Developer,"webpack, nextjs, css",8.01,474,"nextjs, javascript, webpack, react",3,Mid
2015,ML Engineer,"machine learning, deep learning, mlops",15.26,251,"mlops, deep learning, tensorflow, machine learning",3,Mid
2019,Full Stack Developer,"docker, nodejs, react, mongodb",11.45,595,"mongodb, javascript, python, docker",4,Mid
2024,AI Engineer,"nlp, tensorflow, python, pytorch",17.49,539,"tensorflow, huggingface, pytorch, nlp",4,Mid
2023,Full Stack Developer,"docker, react, nodejs",10.98,977,"react, rest api, docker, nodejs",3,Mid
2023,Data Analyst,"power bi, pandas, excel, python",6.61,779,"statistics, python, sql, pandas",4,Mid
2023,Full Stack Developer,"python, mongodb, docker",17.78,865,"rest api, python, docker, mongodb",3,Senior
2023,ML Engineer,"scikit-learn, mlops, tensorflow, deep learning",24.88,438,"scikit-learn, python, deep learning, tensorflow",4,Senior
2020,DevOps Engineer,"ansible, linux, aws",19.7,532,"linux, ansible, aws",3,Senior
2020,DevOps Engineer,"git, docker, linux, ansible",12.06,778,"aws, linux, docker, ansible",4,Mid
2015,AI Engineer,"python, transformers, nlp",9.07,219,"huggingface, deep learning, nlp",3,Fresher
2016,AI Engineer,"python, huggingface, computer vision, tensorflow",16.74,220,"deep learning, huggingface, computer vision",4,Mid
2022,ML Engineer,"scikit-learn, docker, machine learning, pytorch",25.17,295,"scikit-learn, machine learning, docker, python",4,Senior
2021,Data Scientist,"statistics, scikit-learn, machine learning, matplotlib",6.56,843,"pandas, matplotlib, statistics",4,Fresher
2020,Frontend Developer,"redux, webpack, react, html",3.94,785,"react, webpack, nextjs",4,Fresher
2025,Frontend Developer,"typescript, css, nextjs, javascript",4.1,813,"react, html, nextjs, css",4,Fresher
2018,Data Analyst,"pandas, tableau, excel, python",7.16,795,"python, power bi, pandas, sql",4,Mid
2023,Data Analyst,"python, sql, statistics",12.28,1087,"python, statistics, sql",3,Senior
2023,Frontend Developer,"redux, webpack, html, css",7.96,675,"react, nextjs, css, redux",4,Mid
2016,Backend Developer,"rest api, postgresql, redis, python",14.79,1119,"python, postgresql, rest api, redis",4,Senior
2021,Data Scientist,"scikit-learn, statistics, matplotlib, machine learning",13.21,729,"scikit-learn, python, machine learning",4,Mid
2020,Backend Developer,"docker, java, redis",8.92,486,"nodejs, docker, redis, postgresql",3,Mid
2021,Data Analyst,"data visualization, python, sql",11.73,453,"sql, python, data visualization",3,Senior
2018,ML Engineer,"mlops, pytorch, python, deep learning",14.57,673,"pytorch, deep learning, tensorflow, docker",4,Mid
2024,ML Engineer,"tensorflow, python, mlops, docker",8.06,391,"scikit-learn, pytorch, python",4,Fresher
2020,DevOps Engineer,"aws, git, ansible, docker",12.1,549,"docker, ci/cd, terraform, aws",4,Mid
2015,Data Scientist,"statistics, numpy, scikit-learn, sql",12.73,376,"matplotlib, scikit-learn, numpy, python",4,Mid
2020,AI Engineer,"pytorch, transformers, huggingface",16.92,466,"pytorch, deep learning, huggingface",3,Mid
2020,DevOps Engineer,"aws, git, docker",19.97,403,"docker, git, aws",3,Senior
2019,Frontend Developer,"redux, typescript, react",4.19,481,"redux, react, webpack",3,Fresher
2020,Full Stack Developer,"javascript, rest api, sql, docker",6.5,1075,"sql, python, docker, react",4,Fresher
2018,AI Engineer,"nlp, pytorch, tensorflow",8.55,347,"nlp, huggingface, computer vision, tensorflow",3,Fresher
2021,DevOps Engineer,"linux, kubernetes, aws, docker",11.85,606,"kubernetes, ci/cd, docker, aws",4,Mid
2015,DevOps Engineer,"ci/cd, terraform, git, ansible",5.94,589,"terraform, ci/cd, kubernetes",4,Fresher
2020,Frontend Developer,"javascript, webpack, typescript",8.08,542,"typescript, webpack, css",3,Mid
2020,Frontend Developer,"redux, javascript, react",7.8,936,"css, nextjs, javascript, redux",3,Mid
2015,DevOps Engineer,"ci/cd, kubernetes, linux, docker",19.59,710,"docker, kubernetes, terraform, ci/cd",4,Senior
2018,Data Scientist,"scikit-learn, statistics, machine learning, numpy",13.28,843,"numpy, scikit-learn, matplotlib, sql",4,Mid
2020,Frontend Developer,"nextjs, webpack, typescript, html",3.89,557,"html, redux, react",4,Fresher
2018,Data Scientist,"statistics, machine learning, numpy, scikit-learn",7.47,770,"numpy, pandas, sql, statistics",4,Fresher
2019,Data Scientist,"sql, statistics, machine learning",12.82,354,"statistics, matplotlib, machine learning, sql",3,Mid
2016,AI Engineer,"tensorflow, huggingface, deep learning",27.65,523,"deep learning, python, tensorflow, huggingface",3,Senior
2020,Data Scientist,"scikit-learn, pandas, statistics, machine learning",13.34,501,"statistics, pandas, sql",4,Mid
2024,Full Stack Developer,"react, javascript, sql",5.8,1271,"javascript, nodejs, mongodb",3,Fresher
2024,Frontend Developer,"webpack, css, react, redux",13.12,421,"nextjs, css, webpack, redux",4,Senior
2018,ML Engineer,"deep learning, docker, python, scikit-learn",24.5,665,"scikit-learn, deep learning, docker",4,Senior
2020,Data Scientist,"matplotlib, machine learning, numpy",13.37,859,"python, sql, matplotlib, machine learning",3,Mid
2018,AI Engineer,"tensorflow, computer vision, pytorch, transformers",9.35,303,"deep learning, pytorch, nlp, transformers",4,Fresher
2018,Backend Developer,"redis, nodejs, java",8.54,671,"nodejs, postgresql, java, redis",3,Mid
2022,DevOps Engineer,"terraform, ci/cd, linux",5.85,733,"kubernetes, linux, ci/cd, aws",3,Fresher
2018,Full Stack Developer,"sql, docker, javascript",17.67,612,"sql, javascript, docker",3,Senior
2015,DevOps Engineer,"ci/cd, terraform, linux",20.46,794,"linux, git, terraform, ci/cd",3,Senior
2020,ML Engineer,"machine learning, tensorflow, python",25.14,461,"pytorch, tensorflow, machine learning, python",3,Senior
2019,Frontend Developer,"nextjs, react, webpack, javascript",8.47,530,"html, typescript, nextjs, javascript",4,Mid
2022,DevOps Engineer,"linux, ansible, git, docker",12.17,277,"ci/cd, linux, kubernetes, docker",4,Mid
2018,Data Analyst,"power bi, python, tableau, excel",4.33,451,"power bi, python, statistics",4,Fresher
2020,AI Engineer,"transformers, deep learning, python",9.18,441,"computer vision, pytorch, transformers, python",3,Fresher
2025,Backend Developer,"nodejs, java, docker, postgresql",9.45,572,"redis, nodejs, python, postgresql",4,Mid
